Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
yone,51.05%,48.95%,55.24%,44.76%,1.73 : 1,1.50 : 1,36.59%,35.77%,"23,689","24,817","16'5""","16'46""",51.05%,48.95%,49.91%,47.55%,3.46%,3.96%,8.68%,4.75%
yorick,54.78%,45.22%,53.41%,46.59%,1.87 : 1,1.44 : 1,34.94%,29.96%,"24,876","20,266","15'57""","15'19""",54.78%,45.22%,49.91%,50.30%,3.46%,3.27%,8.68%,12.13%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,51.92%,48.08%,47.69%,52.31%,1.59 : 1,2.41 : 1,35.60%,42.54%,"29,030","20,419","15'26""","16'59""",51.92%,48.08%,49.91%,52.76%,3.46%,0.95%,8.68%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
