Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
yasuo,45.89%,54.11%,61.04%,38.96%,2.77 : 1,1.46 : 1,42.68%,33.65%,"17,707","23,813","17'9""","16'58""",45.89%,54.11%,51.14%,50.02%,3.76%,2.94%,0.43%,19.70%
yone,50.15%,49.85%,64.32%,35.68%,2.68 : 1,1.45 : 1,40.61%,33.35%,"17,789","25,765","17'21""","17'20""",50.15%,49.85%,51.14%,47.50%,3.76%,3.96%,0.43%,4.75%
yorick,54.31%,45.69%,55.46%,44.54%,2.60 : 1,1.41 : 1,36.81%,29.27%,"18,945","23,777","17'6""","15'30""",54.31%,45.69%,51.14%,50.18%,3.76%,3.27%,0.43%,12.11%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,55.10%,44.90%,54.90%,45.10%,2.57 : 1,2.09 : 1,42.83%,42.00%,"26,038","24,362","16'53""","16'33""",55.10%,44.90%,51.14%,52.63%,3.76%,0.94%,0.43%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
