Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
volibear,55.08%,44.92%,57.18%,42.82%,2.14 : 1,1.58 : 1,37.91%,34.13%,"25,118","17,201","16'32""","17'11""",55.08%,44.92%,52.57%,49.72%,2.32%,2.76%,2.01%,4.44%
warwick,52.00%,48.00%,55.69%,44.31%,2.00 : 1,1.64 : 1,39.51%,38.04%,"26,654","16,084","16'54""","17'5""",52.00%,48.00%,52.57%,52.90%,2.32%,2.22%,2.01%,4.69%
wukong,50.46%,49.54%,52.77%,47.23%,2.03 : 1,1.51 : 1,38.97%,32.76%,"26,018","16,709","16'37""","16'42""",50.46%,49.54%,52.57%,50.47%,2.32%,6.90%,2.01%,8.88%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,62.13%,37.87%,63.16%,36.84%,2.52 : 1,1.16 : 1,39.91%,31.27%,"24,366","18,021","17'50""","16'39""",62.13%,37.87%,52.57%,50.03%,2.32%,2.95%,2.01%,19.69%
yone,52.68%,47.32%,58.37%,41.63%,2.15 : 1,1.34 : 1,38.57%,31.60%,"24,603","18,979","17'7""","17'11""",52.68%,47.32%,52.57%,47.51%,2.32%,3.96%,2.01%,4.75%
yorick,50.00%,50.00%,47.30%,52.70%,2.02 : 1,1.72 : 1,34.77%,32.03%,"22,597","22,147","19'7""","14'31""",50.00%,50.00%,52.57%,50.17%,2.32%,3.27%,2.01%,12.12%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,49.02%,50.98%,48.63%,51.37%,1.50 : 1,2.47 : 1,35.45%,40.60%,"27,855","17,617","17'40""","15'57""",49.02%,50.98%,52.57%,52.66%,2.32%,0.94%,2.01%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
