,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
samira,,,,,,,,,6.53%,6.53%,,,,,,,,,6.53%,,,,6.53%,,,6.54%,,,,,6.54%,,,,,,,,,,,,,,,,,,,,,6.54%,6.54%,6.54%,6.54%,,,,,,,,,,,6.54%,,,,,,,6.56%,,,,,,,6.56%,,,,,,,,,6.56%,,,,,,,,,,,,,,,,,,,,,,,6.57%,,,,,,,,6.57%,,6.58%,,,,,,,,,,,,6.58%,,,,6.59%,,,6.59%,6.59%,,,,,,,,,,,6.60%,,,,,,,,,6.60%,6.60%,,,
sejuani,,,,,,0.28%,,,,,,,,0.28%,,,,0.28%,,,,,,,0.28%,,,0.28%,0.28%,0.28%,,0.28%,,,,,,,,0.28%,,0.28%,,,,,0.28%,,0.28%,,,,,,,,0.28%,,,,0.28%,,0.28%,0.28%,,,,,0.28%,,0.28%,,,,,,,,,,,,0.28%,,,,,0.28%,,0.28%,0.28%,,,,0.28%,,,,,,0.28%,0.28%,,,,0.28%,,,,,,,,,0.28%,,0.28%,,,,0.28%,,,,,,,,,0.28%,,,,,0.28%,,,,0.28%,,,,,,,0.28%,0.28%,,,0.28%,0.28%,,,,0.28%,,,,,0.28%,0.28%,,,,,
senna,,,,,8.26%,,,,8.29%,8.29%,,,8.26%,,8.26%,8.26%,8.26%,,8.29%,,,,8.29%,,,8.27%,,,,,8.27%,,,,,,,,,,,,,,,,,8.23%,,,,8.26%,8.26%,8.26%,8.26%,8.23%,,,,,,,,,,8.26%,,,,8.23%,,,8.24%,8.21%,8.21%,,,8.21%,8.21%,8.24%,,8.21%,,8.21%,,8.21%,8.21%,,8.24%,,,,,,,8.21%,8.20%,,,8.20%,,,8.20%,8.20%,,,,,,8.22%,,,8.20%,,,,,,,8.22%,,8.21%,8.18%,8.18%,8.18%,,,8.18%,,,8.18%,,8.18%,8.21%,,,,8.19%,,,8.17%,8.17%,,8.15%,,,,,,,,,8.16%,,,,,,8.13%,,,8.16%,8.16%,8.13%,,8.13%
seraphine,,,,,0.40%,,,,0.34%,0.34%,,,0.40%,,0.40%,0.40%,0.40%,,0.34%,,,,0.34%,,,0.34%,,,,,0.34%,,,,,,,,,,,,,,,,,0.40%,,,,0.34%,0.34%,0.34%,0.34%,0.40%,,,,,,,,,,0.34%,,,,0.40%,,,0.34%,0.40%,0.40%,,,0.40%,0.40%,0.34%,,0.40%,,0.40%,,0.40%,0.40%,,0.34%,,,,,,,0.40%,0.40%,,,0.40%,,,0.40%,0.40%,,,,,,0.34%,,0.34%,,,,,,,,0.34%,,0.34%,0.40%,0.40%,0.40%,,,0.40%,,,0.40%,,0.40%,0.34%,,,,0.35%,,,0.35%,0.35%,,0.41%,,,,,,,,,0.35%,,,,,,0.41%,,,0.35%,0.35%,0.41%,,0.41%
sett,4.78%,,,,,,,,,,,,,,,,,,,4.78%,,4.78%,,4.78%,,,4.79%,,,,,,4.79%,,,4.79%,4.79%,4.79%,4.79%,,4.79%,,4.79%,,4.79%,4.79%,,,,4.79%,4.79%,,,,,,,,,4.79%,,4.79%,,,4.79%,,4.79%,,,,,,,,,4.80%,,,,,4.80%,,,,4.80%,,,,,,,4.80%,,4.80%,,,,,4.80%,,,,,,4.80%,,4.80%,4.80%,,,,,,,,4.80%,,4.80%,4.80%,,,,,,,,,,,,,4.80%,,,,4.80%,,,,4.81%,,,,,,,,,,,,,,,,,,4.82%,,,,,,,,
shaco,,,,,26.01%,26.52%,,,,,,,26.01%,26.52%,26.01%,26.01%,26.01%,26.52%,,,,,,,26.51%,,,26.51%,26.51%,26.51%,,26.51%,,,,,,,,26.51%,,26.51%,,,,,26.51%,25.96%,26.49%,,,,,,,25.96%,26.49%,,,,26.49%,,26.49%,26.49%,,,,,26.49%,25.96%,26.49%,,,25.94%,25.94%,,,25.94%,25.94%,,,25.94%,26.46%,25.94%,,25.94%,25.94%,26.46%,,26.46%,26.46%,,,,26.46%,25.94%,25.91%,,,25.91%,26.44%,26.44%,25.91%,25.91%,,26.44%,,,,,26.44%,,25.91%,,,,26.44%,,,,26.42%,,25.90%,25.90%,25.90%,,,25.90%,,26.42%,25.90%,,25.90%,,26.42%,,,,26.36%,,,,,25.85%,,26.36%,26.36%,,,26.36%,26.36%,,,,26.36%,,,,25.84%,26.36%,26.36%,,,25.84%,,25.83%
shen,3.71%,,,,3.28%,,,,,,,,3.28%,,3.28%,3.28%,3.28%,,,3.71%,,3.71%,,3.71%,,,3.71%,,,,,,3.71%,,,3.71%,3.71%,3.71%,3.71%,,3.71%,,3.71%,,3.71%,3.71%,,3.29%,,3.71%,3.71%,,,,,3.29%,,,,3.71%,,3.71%,,,3.71%,,3.71%,,,3.29%,,,,3.29%,3.29%,3.71%,,3.29%,3.29%,,3.71%,3.29%,,3.29%,3.71%,3.29%,3.29%,,,,,3.71%,,3.71%,,3.29%,3.29%,,3.71%,3.29%,,,3.29%,3.29%,3.71%,,3.71%,3.71%,,,,,3.29%,3.71%,,,,3.71%,3.71%,,,,3.29%,3.29%,3.29%,,,3.29%,,,3.29%,3.71%,3.29%,,,3.71%,,,,3.71%,,,,3.30%,,,,,,,,,,,,,,3.71%,3.29%,,,,,3.29%,,3.29%
shyvana,,,,,,0.24%,,,,,,,,0.24%,,,,0.24%,,,,,,,0.24%,,,0.24%,0.24%,0.24%,,0.24%,,,,,,,,0.24%,,0.24%,,,,,0.24%,,0.24%,,,,,,,,0.24%,,,,0.24%,,0.24%,0.24%,,,,,0.24%,,0.24%,,,,,,,,,,,,0.24%,,,,,0.24%,,0.24%,0.24%,,,,0.24%,,,,,,0.24%,0.24%,,,,0.24%,,,,,0.24%,,,,0.24%,,,,,,0.24%,,,,,,,,,0.24%,,,,,0.24%,,,,0.24%,,,,,,,0.24%,0.24%,,,0.24%,0.24%,,,,0.24%,,,,,0.24%,0.24%,,,,,
singed,0.41%,,,,,,,,,,,,,,,,,,,0.41%,,0.41%,,0.41%,,,0.41%,,,,,,0.41%,,,0.41%,0.41%,0.41%,0.41%,,0.41%,,0.41%,,0.41%,0.41%,,,,0.41%,0.41%,,,,,,,,,0.41%,,0.41%,,,0.41%,,0.41%,,,,,,,,,0.41%,,,,,0.41%,,,,0.41%,,,,,,,0.41%,,0.41%,,,,,0.41%,,,,,,0.41%,,0.41%,0.41%,,,,,,0.41%,,0.41%,,,0.41%,,,,,,,,,,,,,0.41%,,,,0.41%,,,,0.41%,,,,,,,,,,,,,,,,,,0.41%,,,,,,,,
sion,0.96%,,,,,,,,,,,,,,,,,,,0.96%,,0.96%,,0.96%,,,0.95%,,,,,,0.95%,,,0.95%,0.95%,0.95%,0.95%,,0.95%,,0.95%,,0.95%,0.95%,,,,0.95%,0.95%,,,,,,,,,0.95%,,0.95%,,,0.95%,,0.95%,,,,,,,,,0.95%,,,,,0.95%,,,,0.95%,,,,,,,0.95%,,0.95%,,,,,0.95%,,,,,,0.95%,,0.95%,0.95%,,,,,,0.95%,,0.95%,,0.95%,,,,,,,,,,,,,,0.95%,,,,0.95%,,,,0.95%,,,,,,,,,,,,,,,,,,0.95%,,,,,,,,
sivir,,,,,,,,,4.76%,4.76%,,,,,,,,,4.76%,,,,4.76%,,,4.77%,,,,,4.77%,,,,,,,,,,,,,,,,,,,,,4.77%,4.77%,4.77%,4.77%,,,,,,,,,,,4.77%,,,,,,,4.77%,,,,,,,4.77%,,,,,,,,,4.77%,,,,,,,,,,,,,,,,,,,,,4.76%,,4.76%,,,,,,,,,,4.76%,,,,,,,,,,,,4.76%,,,,4.75%,,,4.75%,4.75%,,,,,,,,,,,4.75%,,,,,,,,,4.75%,4.75%,,,
skarner,,,,,,0.49%,,,,,,,,0.49%,,,,0.49%,,,,,,,0.48%,,,0.48%,0.48%,0.48%,,0.48%,,,,,,,,0.48%,,0.48%,,,,,0.48%,,0.49%,,,,,,,,0.49%,,,,0.49%,,0.49%,0.49%,,,,,0.49%,,0.49%,,,,,,,,,,,,0.49%,,,,,0.49%,,0.49%,0.49%,,,,0.49%,,,,,,0.49%,0.49%,,,,0.49%,,,,,0.49%,,,,0.49%,,0.49%,,,,,,,,,,,,,0.49%,,,,,0.49%,,,,0.49%,,,,,,,0.49%,0.49%,,,0.49%,0.49%,,,,0.49%,,,,,0.49%,0.49%,,,,,
smolder,,4.92%,4.92%,4.92%,,,4.92%,4.92%,5.33%,5.33%,4.92%,4.92%,,,,,,,5.33%,,4.92%,,5.33%,,,5.33%,,,,,5.33%,,,4.92%,4.92%,,,,,,,,,4.92%,,,,,,,,5.33%,5.33%,5.33%,5.33%,,,4.92%,4.92%,,,,,,,5.33%,,4.92%,,,,4.92%,5.32%,,,,4.91%,,,5.32%,,,,,,,,,5.32%,,,,4.91%,,,,,4.90%,,,,,,,,,,,4.90%,5.31%,,5.31%,,,,,,,,5.31%,,,,,,4.90%,4.90%,,4.90%,,,,,5.31%,,,4.89%,5.30%,,,5.30%,5.30%,4.89%,,4.89%,,,4.89%,4.89%,,,,5.29%,4.88%,,4.88%,4.88%,,,,,5.29%,5.29%,,4.88%,
sona,,,,,0.26%,,,,,,,,0.26%,,0.26%,0.26%,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26%,,,,,,,,0.26%,,,,,,,,,,,,,,0.26%,,,,0.26%,0.26%,,,0.26%,0.26%,,,0.26%,,0.26%,,0.26%,0.26%,,,,,,,,,0.26%,0.26%,,,0.26%,,,0.26%,0.26%,,,,,,,,,0.26%,,,,,,,,,,,0.26%,0.26%,,,0.26%,,,0.26%,,0.26%,,,,,,,,,,,0.26%,,,,,,,,,,,,,,,0.26%,,,,,0.26%,,0.26%
soraka,,,,,2.43%,,,,,,,,2.43%,,2.43%,2.43%,2.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43%,,,,,,,,2.43%,,,,,,,,,,,,,,2.43%,,,,2.44%,2.44%,,,2.44%,2.44%,,,2.44%,,2.44%,,2.44%,2.44%,,,,,,,,,2.44%,2.44%,,,2.44%,,,2.44%,2.44%,,,,,,,,,2.44%,,,,,,,,,,2.45%,,2.45%,,,2.45%,,,2.45%,,2.45%,,,,,,,,,,,2.46%,,,,,,,,,,,,,,,2.47%,,,,,2.47%,,2.48%
swain,,0.70%,0.70%,0.70%,0.76%,,0.70%,0.70%,0.62%,0.62%,0.70%,0.70%,0.76%,,0.76%,0.76%,0.76%,,0.62%,,0.70%,,0.62%,,,0.62%,,,,,0.62%,,,0.71%,0.71%,,,,,,,,,0.71%,,,,0.77%,,,,0.63%,0.63%,0.63%,0.63%,0.77%,,0.71%,0.71%,,,,,,,0.63%,,0.71%,,0.77%,,0.71%,0.63%,0.77%,0.77%,,0.71%,0.77%,0.77%,0.63%,,0.77%,,0.77%,,0.77%,0.77%,,0.63%,,,,0.71%,,,0.77%,0.77%,0.71%,,0.77%,,,0.77%,0.77%,,,,,0.71%,0.63%,,0.63%,0.77%,,,,,,,0.63%,,0.63%,0.77%,0.77%,,0.71%,0.71%,0.77%,0.71%,,0.77%,,0.77%,0.63%,,,0.71%,0.63%,,,0.63%,0.63%,0.71%,0.77%,0.71%,,,0.71%,0.71%,,,,0.63%,0.71%,,0.71%,0.71%,,0.77%,,,0.63%,0.63%,0.77%,0.71%,0.78%
sylas,9.71%,10.17%,10.17%,10.17%,9.23%,,10.17%,10.17%,,,10.17%,10.17%,9.23%,,9.23%,9.23%,9.23%,,,9.71%,10.17%,9.71%,,9.70%,,,9.70%,,,,,,9.70%,10.16%,10.16%,9.70%,9.70%,9.70%,9.70%,,9.70%,,9.70%,10.16%,9.70%,9.70%,,9.21%,,9.69%,9.69%,,,,,9.21%,,10.15%,10.15%,9.69%,,9.69%,,,9.69%,,9.69%,10.15%,,9.21%,,10.15%,,9.19%,9.19%,9.67%,10.13%,9.19%,9.19%,,9.67%,9.19%,,9.19%,9.67%,9.19%,9.19%,,,,,9.67%,10.13%,9.67%,,9.19%,9.18%,10.11%,9.66%,9.18%,,,9.18%,9.18%,9.66%,,9.66%,9.66%,10.11%,,,,9.18%,9.66%,,9.66%,,9.66%,9.66%,,,,9.17%,9.17%,9.17%,,10.10%,9.17%,10.10%,,9.17%,9.65%,9.17%,,,9.65%,10.08%,,,9.63%,,,10.07%,9.13%,10.07%,,,10.07%,10.07%,,,,,10.06%,,10.06%,10.06%,9.62%,9.13%,,,,,9.13%,10.06%,9.12%
syndra,,3.99%,3.99%,3.99%,,,3.99%,3.99%,,,3.99%,3.99%,,,,,,,,,3.99%,,,,,,,,,,,,,4.00%,4.00%,,,,,,,,,4.00%,,,,,,,,,,,,,,4.01%,4.01%,,,,,,,,,4.01%,,,,4.01%,,,,,4.02%,,,,,,,,,,,,,,,,4.02%,,,,,4.03%,,,,,,,,,,,4.03%,,,,,,,,,,,,,,,,,4.04%,,,4.04%,,,,,,,,4.05%,,,,,,4.05%,,4.05%,,,4.05%,4.05%,,,,,4.05%,,4.05%,4.05%,,,,,,,,4.05%,
tahmkench,0.88%,,,,0.97%,,,,,,,,0.97%,,0.97%,0.97%,0.97%,,,0.88%,,0.88%,,0.88%,,,0.89%,,,,,,0.89%,,,0.89%,0.89%,0.89%,0.89%,,0.89%,,0.89%,,0.89%,0.89%,,0.97%,,0.89%,0.89%,,,,,0.97%,,,,0.89%,,0.89%,,,0.89%,,0.89%,,,0.97%,,,,0.98%,0.98%,0.89%,,0.98%,0.98%,,0.89%,0.98%,,0.98%,0.89%,0.98%,0.98%,,,,,0.89%,,0.89%,,0.98%,0.98%,,0.89%,0.98%,,,0.98%,0.98%,0.89%,,0.89%,0.89%,,,,,0.98%,0.89%,,0.89%,,0.89%,0.89%,,,,0.98%,0.98%,0.98%,,,,,,0.98%,0.89%,0.98%,,,0.89%,,,,0.90%,,,,0.98%,,,,,,,,,,,,,,0.90%,0.99%,,,,,0.99%,,0.99%
taliyah,,0.74%,0.74%,0.74%,,0.66%,0.74%,0.74%,,,0.74%,0.74%,,0.66%,,,,0.66%,,,0.74%,,,,0.66%,,,0.66%,0.66%,0.66%,,0.66%,,0.74%,0.74%,,,,,0.66%,,0.66%,,0.74%,,,0.66%,,0.66%,,,,,,,,0.66%,0.74%,0.74%,,0.66%,,0.66%,0.66%,,,,0.74%,0.66%,,0.66%,0.74%,,,,,0.74%,,,,,,0.66%,,,,,0.66%,,0.66%,0.66%,,0.74%,,0.66%,,,0.75%,,,0.67%,0.67%,,,,0.67%,,,0.75%,,0.67%,,,,0.67%,,0.67%,,,,0.67%,,,,,0.75%,0.75%,,,0.67%,,,,,0.67%,,0.75%,,0.67%,,,,0.75%,,0.75%,0.67%,0.67%,0.75%,0.75%,0.67%,0.67%,,,0.75%,0.67%,0.75%,0.75%,,,0.67%,0.67%,,,,0.75%,
talon,,7.77%,7.77%,7.77%,,7.89%,7.77%,7.77%,,,7.77%,7.77%,,7.89%,,,,7.89%,,,7.77%,,,,7.89%,,,7.89%,7.89%,7.89%,,7.89%,,7.77%,7.77%,,,,,7.89%,,7.89%,,7.77%,,,7.89%,,7.90%,,,,,,,,7.90%,7.78%,7.78%,,7.90%,,7.90%,7.90%,,,,7.78%,7.90%,,7.90%,7.80%,,,,,7.80%,,,,,,7.92%,,,,,7.92%,,7.92%,7.92%,,7.80%,,7.92%,,,7.81%,,,7.93%,7.93%,,,,7.93%,,,7.81%,,7.93%,,,,7.93%,,7.93%,,,,7.94%,,,,,7.83%,7.83%,,7.83%,,,,,,7.94%,,7.84%,,7.96%,,,,7.84%,,7.84%,7.96%,7.96%,7.84%,7.84%,7.96%,7.96%,,,7.83%,7.94%,7.83%,7.83%,,,7.94%,7.94%,,,,7.83%,
taric,,,,,0.16%,,,,,,,,0.16%,,0.16%,0.16%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,,,,,,,,0.16%,,,,,,,,,,,,,,0.16%,,,,0.16%,0.16%,,,0.16%,0.16%,,,0.16%,,0.16%,,0.16%,0.16%,,,,,,,,,0.16%,0.16%,,,0.16%,,,0.16%,0.16%,,,,,,,,,0.16%,,,,,,,,,,0.16%,0.16%,0.16%,,,0.16%,,,,,0.16%,,,,,,,,,,,0.16%,,,,,,,,,,,,,,,0.17%,,,,,0.17%,,0.17%
teemo,3.95%,,,,3.27%,,,,,,,,3.27%,,3.27%,3.27%,3.27%,,,3.95%,,3.95%,,3.95%,,,3.95%,,,,,,3.95%,,,3.95%,3.95%,3.95%,3.95%,,3.95%,,3.95%,,3.95%,3.95%,,3.27%,,3.95%,3.95%,,,,,3.27%,,,,3.95%,,3.95%,,,3.95%,,3.95%,,,3.27%,,,,3.26%,3.26%,3.95%,,3.26%,3.26%,,3.95%,3.26%,,3.26%,3.95%,3.26%,3.26%,,,,,3.95%,,3.95%,,3.26%,3.27%,,3.96%,3.27%,,,3.27%,3.27%,3.96%,,3.96%,3.96%,,,,,3.27%,3.96%,,3.96%,,3.96%,3.96%,,,,3.27%,3.27%,3.27%,,,3.27%,,,3.27%,,3.27%,,,3.96%,,,,3.96%,,,,3.27%,,,,,,,,,,,,,,3.96%,3.27%,,,,,3.27%,,3.27%
thresh,,,,,5.41%,,,,,,,,5.41%,,5.41%,5.41%,5.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.42%,,,,,,,,5.42%,,,,,,,,,,,,,,5.42%,,,,5.41%,5.41%,,,5.41%,5.41%,,,5.41%,,5.41%,,5.41%,5.41%,,,,,,,,,5.41%,5.41%,,,5.41%,,,5.41%,5.41%,,,,,,,,,5.41%,,,,,,,,,,5.41%,5.41%,5.41%,,,5.41%,,,5.41%,,,,,,,,,,,,,5.41%,,,,,,,,,,,,,,,5.42%,,,,,5.42%,,5.42%
tristana,,4.86%,4.86%,4.86%,,,4.86%,4.86%,5.33%,5.33%,4.86%,4.86%,,,,,,,5.33%,,4.86%,,5.33%,,,5.33%,,,,,5.33%,,,4.85%,4.85%,,,,,,,,,4.85%,,,,,,,,5.33%,5.33%,5.33%,5.33%,,,4.86%,4.86%,,,,,,,5.33%,,4.86%,,,,4.86%,5.33%,,,,4.85%,,,5.33%,,,,,,,,,5.33%,,,,4.85%,,,,,4.86%,,,,,,,,,,,4.86%,5.33%,,5.33%,,,,,,,,5.33%,,5.33%,,,,4.85%,4.85%,,4.85%,,,,,,,,4.84%,5.32%,,,5.31%,5.31%,4.84%,,4.84%,,,4.84%,4.84%,,,,5.31%,4.83%,,4.83%,4.83%,,,,,5.31%,5.31%,,4.83%,
trundle,2.31%,,,,,2.36%,,,,,,,,2.36%,,,,2.36%,,2.31%,,2.31%,,2.31%,2.36%,,2.32%,2.36%,2.36%,2.36%,,2.36%,2.32%,,,2.32%,2.32%,2.32%,2.32%,2.36%,2.32%,2.36%,2.32%,,2.32%,2.32%,2.36%,,2.36%,2.32%,2.32%,,,,,,2.36%,,,2.32%,2.36%,2.32%,2.36%,2.36%,2.32%,,2.32%,,2.36%,,2.36%,,,,,2.32%,,,,,2.32%,,2.36%,,2.32%,,,2.36%,,2.36%,2.36%,2.32%,,2.32%,2.36%,,,,2.32%,,2.36%,2.36%,,,2.32%,2.36%,2.32%,2.32%,,,2.36%,,,2.32%,2.36%,2.32%,2.36%,2.32%,2.32%,,2.37%,,,,,,,,,2.37%,,2.32%,,,,2.32%,,,2.37%,2.32%,,,,,,2.37%,2.37%,,,2.37%,2.37%,,,,2.36%,,,2.32%,,2.36%,2.36%,,,,,
tryndamere,1.66%,,,,,,,,,,,,,,,,,,,1.66%,,1.66%,,1.67%,,,1.67%,,,,,,1.67%,,,1.67%,1.67%,1.67%,1.67%,,1.67%,,1.67%,,1.67%,1.67%,,,,1.67%,1.67%,,,,,,,,,1.67%,,1.67%,,,1.67%,,1.67%,,,,,,,,,1.67%,,,,,1.67%,,,,1.67%,,,,,,,1.67%,,1.67%,,,,,1.67%,,,,,,1.67%,,1.67%,1.67%,,,,,,1.67%,,1.67%,,1.67%,1.67%,,,,,,,,,,,,,1.67%,,,,,,,,1.67%,,,,,,,,,,,,,,,,,,1.68%,,,,,,,,
twistedfate,,12.58%,12.58%,12.58%,,,12.58%,12.58%,,,12.58%,12.58%,,,,,,,,,12.58%,,,,,,,,,,,,,12.55%,12.55%,,,,,,,,,12.55%,,,,,,,,,,,,,,12.50%,12.50%,,,,,,,,,12.50%,,,,12.45%,,,,,12.45%,,,,,,,,,,,,,,,,12.45%,,,,,12.39%,,,,,,,,,,,12.39%,,,,,,,,,,,,,,,,,12.34%,12.34%,,12.34%,,,,,,,,,,,,,,12.22%,,12.22%,,,12.22%,12.22%,,,,,12.18%,,12.18%,12.18%,,,,,,,,12.18%,
twitch,,,,,,,,,4.44%,4.44%,,,,,,,,,4.44%,,,,4.44%,,,4.45%,,,,,4.45%,,,,,,,,,,,,,,,,,,,,,4.46%,4.46%,4.46%,4.46%,,,,,,,,,,,4.46%,,,,,,,4.48%,,,,,,,4.48%,,,,,,,,,4.48%,,,,,,,,,,,,,,,,,,,,,4.48%,,4.48%,,,,,,,,4.48%,,4.49%,,,,,,,,,,,,4.49%,,,,,,,4.51%,4.51%,,,,,,,,,,,4.52%,,,,,,,,,4.52%,4.52%,,,
udyr,2.63%,,,,,2.81%,,,,,,,,2.81%,,,,2.81%,,2.63%,,2.63%,,2.64%,2.81%,,2.64%,2.81%,2.81%,2.81%,,2.81%,2.64%,,,2.64%,2.64%,2.64%,2.64%,2.81%,2.64%,2.81%,2.64%,,2.64%,2.64%,2.81%,,2.81%,2.64%,2.64%,,,,,,2.81%,,,2.64%,2.81%,2.64%,2.81%,2.81%,2.64%,,2.64%,,2.81%,,2.81%,,,,,2.65%,,,,,2.65%,,2.82%,,2.65%,,,2.82%,,2.82%,2.82%,2.65%,,2.65%,2.82%,,,,2.66%,,2.83%,2.83%,,,2.66%,2.83%,2.66%,2.66%,,,2.83%,,,2.66%,2.83%,2.66%,2.83%,2.66%,2.66%,,2.84%,,,,,,,,,2.84%,,2.66%,,,2.84%,2.66%,,,,2.68%,,,,,,2.85%,2.85%,,,2.85%,2.85%,,,,2.86%,,,2.69%,,2.86%,2.86%,,,,,
urgot,0.87%,,,,,,,,,,,,,,,,,,,0.87%,,0.87%,,0.87%,,,0.87%,,,,,,0.87%,,,0.87%,0.87%,0.87%,0.87%,,0.87%,,0.87%,,0.87%,0.87%,,,,0.87%,0.87%,,,,,,,,,0.87%,,0.87%,,,0.87%,,0.87%,,,,,,,,,0.87%,,,,,0.87%,,,,0.87%,,,,,,,0.87%,,0.87%,,,,,0.87%,,,,,,0.87%,,0.87%,0.87%,,,,,,0.87%,,0.87%,,0.87%,0.87%,,,,,,,,,,,,,0.87%,,,,0.87%,,,,,,,,,,,,,,,,,,,,,,0.87%,,,,,,,,
varus,1.59%,,,,,,,,1.77%,1.77%,,,,,,,,,1.77%,1.59%,,1.59%,1.77%,1.59%,,1.77%,1.59%,,,,1.77%,,1.59%,,,1.59%,1.59%,1.59%,1.59%,,1.59%,,1.59%,,1.59%,1.59%,,,,1.58%,1.58%,1.76%,1.76%,1.76%,1.76%,,,,,1.58%,,1.58%,,,1.58%,1.76%,1.58%,,,,,,1.76%,,,1.58%,,,,1.76%,1.58%,,,,1.58%,,,,1.76%,,,1.58%,,1.58%,,,,,1.59%,,,,,,1.59%,,1.59%,1.59%,,1.76%,,1.76%,,1.59%,,1.59%,,1.59%,1.59%,1.76%,,1.76%,,,,,,,,,,1.59%,,1.76%,,1.59%,,1.76%,,1.58%,,1.76%,,,,,,,,,,,1.76%,,,,,1.58%,,,,1.76%,1.76%,,,
vayne,3.99%,,,,,,,,4.27%,4.27%,,,,,,,,,4.27%,3.99%,,3.99%,4.27%,3.99%,,4.27%,3.99%,,,,4.27%,,3.99%,,,3.99%,3.99%,3.99%,3.99%,,3.99%,,3.99%,,3.99%,3.99%,,,,4.00%,4.00%,4.28%,4.28%,4.28%,4.28%,,,,,4.00%,,4.00%,,,4.00%,4.28%,4.00%,,,,,,4.29%,,,4.00%,,,,4.29%,4.00%,,,,4.00%,,,,4.29%,,,4.00%,,4.00%,,,,,4.01%,,,,,,4.01%,,4.01%,4.01%,,4.29%,,4.29%,,4.01%,,4.01%,,4.01%,4.01%,4.29%,,4.30%,,,,,,,,,,4.02%,,4.30%,,4.02%,,4.30%,,4.04%,4.31%,,,,,,,,,,,,4.32%,,,,,4.05%,,,,4.32%,4.32%,,,
veigar,,0.55%,0.55%,0.55%,,,0.55%,0.55%,,,0.55%,0.55%,,,,,,,,,0.55%,,,,,,,,,,,,,0.55%,0.55%,,,,,,,,,0.55%,,,,,,,,,,,,,,0.55%,0.55%,,,,,,,,,0.55%,,,,0.55%,,,,,0.55%,,,,,,,,,,,,,,,,0.55%,,,,,0.55%,,,,,,,,,,,0.55%,,,,,,,,,,,,,,,,,0.55%,0.55%,,0.55%,,,,,,,,0.55%,,,,,,,,0.55%,,,0.55%,0.55%,,,,,0.55%,,0.55%,0.55%,,,,,,,,0.55%,
velkoz,,0.76%,0.76%,0.76%,0.80%,,0.76%,0.76%,,,0.76%,0.76%,0.80%,,0.80%,0.80%,0.80%,,,,0.76%,,,,,,,,,,,,,0.76%,0.76%,,,,,,,,,0.76%,,,,0.81%,,,,,,,,0.81%,,0.77%,0.77%,,,,,,,,,0.77%,,0.81%,,0.77%,,0.81%,0.81%,,0.77%,0.81%,0.81%,,,0.81%,,0.81%,,0.81%,0.81%,,,,,,0.77%,,,0.81%,0.81%,0.77%,,0.81%,,,0.81%,0.81%,,,,,0.77%,,,,0.81%,,,,,,,,,,0.81%,0.81%,0.81%,0.77%,0.77%,0.81%,0.77%,,0.81%,,0.81%,,,,0.77%,,,,,,0.77%,,0.77%,,,0.77%,0.77%,,,,,0.77%,,0.77%,0.77%,,0.81%,,,,,0.81%,0.77%,0.81%
vex,,3.52%,3.52%,3.52%,,,3.52%,3.52%,,,3.52%,3.52%,,,,,,,,,3.52%,,,,,,,,,,,,,3.51%,3.51%,,,,,,,,,3.51%,,,,,,,,,,,,,,3.51%,3.51%,,,,,,,,,3.51%,,,,3.51%,,,,,3.51%,,,,,,,,,,,,,,,,3.51%,,,,,3.51%,,,,,,,,,,,3.51%,,,,,,,,,,,,,,,,,3.51%,3.51%,,3.51%,,,,,,,,3.51%,,,,,,3.51%,,,,,3.51%,3.51%,,,,,3.52%,,3.52%,3.52%,,,,,,,,3.52%,
