,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
renata,,,,,1.45%,,,,,1.45%,,,1.45%,,1.45%,1.45%,1.45%,,,,,,,,,,,,1.45%,,,1.45%,,,1.45%,,,,,,,,,1.45%,,,,1.45%,,,,,,,,1.45%,,,,,,,,,,,,1.45%,,1.45%,,,,1.45%,1.45%,,,1.45%,1.45%,,,1.45%,,1.45%,,1.45%,1.45%,1.45%,,,,,,,1.45%,1.45%,1.45%,,,1.45%,,,1.45%,,,,,,,,,1.45%,1.45%,,1.45%,1.45%,,,,,,,1.45%,1.45%,1.45%,1.45%,,1.45%,,,1.45%,1.45%,1.45%,,,,,,,,,,,1.45%,,,,,,,,1.45%,,1.45%,,,,,1.45%,,,,,1.45%,1.45%,1.45%
renekton,6.81%,,6.81%,,,,,,,,,,,,,,,,,6.81%,6.81%,6.81%,,6.81%,,,6.81%,,,,,,6.81%,,6.81%,6.81%,6.81%,6.81%,6.81%,,6.81%,,6.81%,,6.81%,6.81%,,,,6.81%,6.81%,,,,,,,,,6.81%,,6.81%,,,6.81%,,6.81%,,,,,,,,,6.81%,,,,,6.81%,,,,6.81%,,,,,,,6.81%,,6.81%,6.81%,6.81%,,,6.81%,,,,,,,,6.81%,6.81%,6.81%,,,,,6.81%,,6.81%,,6.81%,6.81%,,,,,,,6.81%,,6.81%,,,,6.81%,,,6.81%,6.81%,,,6.81%,6.81%,6.81%,6.81%,,,,,,,6.81%,6.81%,6.81%,6.81%,,,,6.81%,6.81%,6.81%,,6.81%,,,,,,
rengar,,,,,,3.35%,,,,,,,,3.35%,,,,3.35%,,,,,,,3.35%,,3.35%,3.35%,3.35%,3.35%,,3.35%,,,,,,,3.35%,3.35%,3.35%,3.35%,,,,,3.35%,,3.35%,3.35%,,,,,,,3.35%,,,,3.35%,,3.35%,3.35%,,,,,3.35%,,3.35%,,,,,,,,,,,,3.35%,,,,,3.35%,,3.35%,3.35%,,,,3.35%,3.35%,,3.35%,,,3.35%,3.35%,,,,,,,,,3.35%,,,,3.35%,,3.35%,,,,3.35%,,,,,,,,3.35%,3.35%,,,,,3.35%,,,,3.35%,,,,,,,3.35%,3.35%,,,3.35%,3.35%,3.35%,,,3.35%,,,,,3.35%,3.35%,,,,,3.35%
riven,4.78%,,4.78%,,,,,,,,,,,,,,,,,4.78%,4.78%,4.78%,,4.78%,,,4.78%,,,,,,4.78%,,4.78%,4.78%,4.78%,4.78%,4.78%,,4.78%,,4.78%,,4.78%,4.78%,,,,4.78%,4.78%,,,,,,,,,4.78%,,4.78%,,,4.78%,,4.78%,,,,,,,,,4.78%,,,,,4.78%,,,,4.78%,,,,,,,4.78%,,4.78%,4.78%,4.78%,,,4.78%,,,,,,4.78%,,,4.78%,4.78%,,,,,4.78%,,4.78%,,4.78%,4.78%,,,,,,,4.78%,,4.78%,,,,4.78%,,,4.78%,4.78%,,,4.78%,4.78%,4.78%,4.78%,,,,,,,4.78%,4.78%,4.78%,4.78%,,,,4.78%,4.78%,4.78%,,4.78%,,,,,,
rumble,1.58%,,1.58%,,,,,,,,,,,,,,,,,1.58%,1.58%,1.58%,,1.58%,,,1.58%,,,,,,1.58%,,1.58%,1.58%,1.58%,1.58%,1.58%,,1.58%,,1.58%,,1.58%,1.58%,,,,1.58%,1.58%,,,,,,,,,1.58%,,1.58%,,,1.58%,,1.58%,,,,,,,,,1.58%,,,,,1.58%,,,,1.58%,,,,,,,1.58%,,1.58%,1.58%,1.58%,,,1.58%,,,,,,1.58%,,1.58%,,1.58%,,,,,1.58%,,1.58%,,1.58%,1.58%,,,,,,,1.58%,,1.58%,,,,1.58%,,,1.58%,1.58%,,,1.58%,1.58%,1.58%,1.58%,,,,,,,1.58%,1.58%,1.58%,1.58%,,,,1.58%,1.58%,1.58%,,1.58%,,,,,,
ryze,,3.12%,3.12%,3.12%,,,3.12%,3.12%,,,3.12%,3.12%,,,,,,,,,3.12%,3.12%,3.12%,,3.12%,,,3.12%,,,,,,3.12%,3.12%,3.12%,,,3.12%,,,,,3.12%,,3.12%,,,,,3.12%,,,,,,,3.12%,3.12%,3.12%,,3.12%,,,,,,3.12%,,,,3.12%,,,3.12%,3.12%,3.12%,,,,,3.12%,3.12%,,,,3.12%,,,,,,3.12%,,,,,3.12%,3.12%,,,,,,,,,,,,,,,,,,,,,,,3.12%,,,3.12%,3.12%,3.12%,,3.12%,3.12%,,,,3.12%,,,3.12%,,,,,,3.12%,3.12%,3.12%,,,3.12%,3.12%,,,3.12%,,3.12%,,3.12%,3.12%,,,,3.12%,,3.12%,,3.12%,
samira,,,,,,,,,5.13%,5.13%,,,,,,,,,5.13%,,,,5.13%,,,5.13%,,,,,5.13%,,,,,,,,,,,,,5.13%,,,,,,,,5.13%,5.13%,5.13%,5.13%,,,,,,,,,,,5.13%,,,,,,,5.13%,,,,,,,5.13%,,,,,,,,,5.13%,,,,,,,,,,,,,,,,,,,,,,,5.13%,5.13%,,,,,,,5.13%,,5.13%,,,5.13%,,,,,,,,,5.13%,,,,5.13%,,,5.13%,5.13%,,,,,,,,,,5.13%,5.13%,,,5.13%,,,,,,5.13%,5.13%,,,
sejuani,,,,,,1.72%,,,,,,,,1.72%,,,,1.72%,,,,,,,1.72%,,1.72%,1.72%,1.72%,1.72%,,1.72%,,,,,,,1.72%,1.72%,1.72%,1.72%,,,,,1.72%,,1.72%,1.72%,,,,,,,1.72%,,,,1.72%,,1.72%,1.72%,,,,,1.72%,,1.72%,,,,,,,,,,,,1.72%,,,,,1.72%,,1.72%,1.72%,,,,1.72%,1.72%,,1.72%,,,1.72%,1.72%,,,,1.72%,,,,,,,,,1.72%,,1.72%,,,,1.72%,,,,,,,,1.72%,1.72%,,,,,1.72%,,,,1.72%,,,,,,,1.72%,1.72%,,,1.72%,1.72%,1.72%,,,1.72%,,,,,1.72%,1.72%,,,,,1.72%
senna,,,,,,,,,5.31%,5.31%,,,,,,,,,5.31%,,,,5.31%,,,5.31%,,,,,5.31%,,,,,,,,,,,,,5.31%,,,,,,,,5.31%,5.31%,5.31%,5.31%,,,,,,,,,,,5.31%,,,,,,,5.31%,,,,,,,5.31%,,,,,,,,,5.31%,,,,,,,,,,,,,,,,,,,,,5.31%,,,5.31%,,,,,,,5.31%,,5.31%,,,5.31%,,,,,,,,,5.31%,,,,5.31%,,,5.31%,5.31%,,,,,,,,,,5.31%,5.31%,,,5.31%,,,,,,5.31%,5.31%,,,
seraphine,,,,,2.76%,,,,,2.76%,,,2.76%,,2.76%,2.76%,2.76%,,,,,,,,,,,,2.76%,,,2.76%,,,2.76%,,,,,,,,,2.76%,,,,2.76%,,,,,,,,2.76%,,,,,,,,,,,,2.76%,,2.76%,,,,2.76%,2.76%,,,2.76%,2.76%,,,2.76%,,2.76%,,2.76%,2.76%,2.76%,,,,,,,2.76%,2.76%,2.76%,,,2.76%,,,2.76%,2.76%,,,,,,,,2.76%,,,2.76%,2.76%,,,,,,,2.76%,2.76%,2.76%,2.76%,,2.76%,,,2.76%,2.76%,2.76%,,,,,,,,,,,2.76%,,,,,,,,2.76%,,2.76%,,,,,2.76%,,,,,2.76%,2.76%,2.76%
sett,7.22%,,7.22%,,,,,,,,,,,,,,,,,7.22%,7.22%,7.22%,,7.22%,,,7.22%,,,,,,7.22%,,7.22%,7.22%,7.22%,7.22%,7.22%,,7.22%,,7.22%,,7.22%,7.22%,,,,7.22%,7.22%,,,,,,,,,7.22%,,7.22%,,,7.22%,,7.22%,,,,,,,,,7.22%,,,,,7.22%,,,,7.22%,,,,,,,7.22%,,7.22%,7.22%,7.22%,,,7.22%,,,,,,7.22%,,7.22%,7.22%,7.22%,,,,,,,7.22%,,7.22%,7.22%,,,,,,,7.22%,,7.22%,,,,7.22%,,,7.22%,7.22%,,,7.22%,7.22%,7.22%,7.22%,,,,,,,7.22%,7.22%,7.22%,7.22%,,,,7.22%,7.22%,7.22%,,7.22%,,,,,,
shaco,,,,,,4.81%,,,,,,,,4.81%,,,,4.81%,,,,,,,4.81%,,4.81%,4.81%,4.81%,4.81%,,4.81%,,,,,,,4.81%,4.81%,4.81%,4.81%,,,,,4.81%,,4.81%,4.81%,,,,,,,4.81%,,,,4.81%,,4.81%,4.81%,,,,,4.81%,,4.81%,,,,,,,,,,,,4.81%,,,,,4.81%,,4.81%,4.81%,,,,4.81%,4.81%,,4.81%,,,4.81%,4.81%,,,,4.81%,,,,,4.81%,,,,,,4.81%,,,,4.81%,,,,,,,,4.81%,4.81%,,,,,4.81%,,,,4.81%,,,,,,,4.81%,4.81%,,,4.81%,4.81%,4.81%,,,4.81%,,,,,4.81%,4.81%,,,,,4.81%
shen,5.08%,,5.08%,,,,,,,,,,,,,,,,,5.08%,5.08%,5.08%,,5.08%,,,5.08%,,,,,,5.08%,,5.08%,5.08%,5.08%,5.08%,5.08%,,5.08%,,5.08%,,5.08%,5.08%,,,,5.08%,5.08%,,,,,,,,,5.08%,,5.08%,,,5.08%,,5.08%,,,,,,,,,5.08%,,,,,5.08%,,,,5.08%,,,,,,,5.08%,,5.08%,5.08%,5.08%,,,5.08%,,,,,,5.08%,,5.08%,5.08%,5.08%,,,,,5.08%,,,,5.08%,5.08%,,,,,,,5.08%,,5.08%,,,,5.08%,,,5.08%,5.08%,,,5.08%,5.08%,5.08%,5.08%,,,,,,,5.08%,5.08%,5.08%,5.08%,,,,5.08%,5.08%,5.08%,,5.08%,,,,,,
shyvana,,,,,,1.38%,,,,,,,,1.38%,,,,1.38%,,,,,,,1.38%,,1.38%,1.38%,1.38%,1.38%,,1.38%,,,,,,,1.38%,1.38%,1.38%,1.38%,,,,,1.38%,,1.38%,1.38%,,,,,,,1.38%,,,,1.38%,,1.38%,1.38%,,,,,1.38%,,1.38%,,,,,,,,,,,,1.38%,,,,,1.38%,,1.38%,1.38%,,,,1.38%,1.38%,,1.38%,,,1.38%,1.38%,,,,1.38%,,,,,1.38%,,,,1.38%,,,,,,1.38%,,,,,,,,1.38%,1.38%,,,,,1.38%,,,,1.38%,,,,,,,1.38%,1.38%,,,1.38%,1.38%,1.38%,,,1.38%,,,,,1.38%,1.38%,,,,,1.38%
singed,1.71%,,1.71%,,,,,,,,,,,,,,,,,1.71%,1.71%,1.71%,,1.71%,,,1.71%,,,,,,1.71%,,1.71%,1.71%,1.71%,1.71%,1.71%,,1.71%,,1.71%,,1.71%,1.71%,,,,1.71%,1.71%,,,,,,,,,1.71%,,1.71%,,,1.71%,,1.71%,,,,,,,,,1.71%,,,,,1.71%,,,,1.71%,,,,,,,1.71%,,1.71%,1.71%,1.71%,,,1.71%,,,,,,1.71%,,1.71%,1.71%,1.71%,,,,,1.71%,,1.71%,,,1.71%,,,,,,,1.71%,,1.71%,,,,1.71%,,,1.71%,1.71%,,,1.71%,1.71%,1.71%,1.71%,,,,,,,1.71%,1.71%,1.71%,1.71%,,,,1.71%,1.71%,1.71%,,1.71%,,,,,,
sion,4.57%,,4.57%,,,,,,,,,,,,,,,,,4.57%,4.57%,4.57%,,4.57%,,,4.57%,,,,,,4.57%,,4.57%,4.57%,4.57%,4.57%,4.57%,,4.57%,,4.57%,,4.57%,4.57%,,,,4.57%,4.57%,,,,,,,,,4.57%,,4.57%,,,4.57%,,4.57%,,,,,,,,,4.57%,,,,,4.57%,,,,4.57%,,,,,,,4.57%,,4.57%,4.57%,4.57%,,,4.57%,,,,,,4.57%,,4.57%,4.57%,4.57%,,,,,4.57%,,4.57%,,4.57%,,,,,,,,4.57%,,4.57%,,,,4.57%,,,4.57%,4.57%,,,4.57%,4.57%,4.57%,4.57%,,,,,,,4.57%,4.57%,4.57%,4.57%,,,,4.57%,4.57%,4.57%,,4.57%,,,,,,
sivir,,,,,,,,,10.06%,10.06%,,,,,,,,,10.06%,,,,10.06%,,,10.06%,,,,,10.06%,,,,,,,,,,,,,10.06%,,,,,,,,10.06%,10.06%,10.06%,10.06%,,,,,,,,,,,10.06%,,,,,,,10.06%,,,,,,,10.06%,,,,,,,,,10.06%,,,,,,,,,,,,,,,,,,,,,10.06%,,10.06%,10.06%,,,,,,,,,10.06%,,,10.06%,,,,,,,,,10.06%,,,,10.06%,,,10.06%,10.06%,,,,,,,,,,10.06%,10.06%,,,10.06%,,,,,,10.06%,10.06%,,,
skarner,,,,,,0.64%,,,,,,,,0.64%,,,,0.64%,,,,,,,0.64%,,0.64%,0.64%,0.64%,0.64%,,0.64%,,,,,,,0.64%,0.64%,0.64%,0.64%,,,,,0.64%,,0.64%,0.64%,,,,,,,0.64%,,,,0.64%,,0.64%,0.64%,,,,,0.64%,,0.64%,,,,,,,,,,,,0.64%,,,,,0.64%,,0.64%,0.64%,,,,0.64%,0.64%,,0.64%,,,0.64%,0.64%,,,,0.64%,,,,,0.64%,,,,0.64%,,0.64%,,,,,,,,,,,,0.64%,0.64%,,,,,0.64%,,,,0.64%,,,,,,,0.64%,0.64%,,,0.64%,0.64%,0.64%,,,0.64%,,,,,0.64%,0.64%,,,,,0.64%
smolder,,,,,,,,,10.09%,10.09%,,,,,,,,,10.09%,,,,10.09%,,,10.09%,,,,,10.09%,,,,,,,,,,,,,10.09%,,,,,,,,10.09%,10.09%,10.09%,10.09%,,,,,,,,,,,10.09%,,,,,,,10.09%,,,,,,,10.09%,,,,,,,,,10.09%,,,,,,,,,,,,,,,,,,,,,10.09%,,10.09%,10.09%,,,,,,,10.09%,,,,,10.09%,,,,,,,,,10.09%,,,,10.09%,,,10.09%,10.09%,,,,,,,,,,10.09%,10.09%,,,10.09%,,,,,,10.09%,10.09%,,,
sona,,,,,3.15%,,,,,3.15%,,,3.15%,,3.15%,3.15%,3.15%,,,,,,,,,,,,3.15%,,,3.15%,,,3.15%,,,,,,,,,3.15%,,,,3.15%,,,,,,,,3.15%,,,,,,,,,,,,3.15%,,3.15%,,,,3.15%,3.15%,,,3.15%,3.15%,,,3.15%,,3.15%,,3.15%,3.15%,3.15%,,,,,,,3.15%,3.15%,3.15%,,,3.15%,,,3.15%,3.15%,,,,,,,,3.15%,3.15%,,3.15%,3.15%,,,,,,,,3.15%,3.15%,3.15%,,3.15%,,,3.15%,3.15%,3.15%,,,,,,,,,,,3.15%,,,,,,,,3.15%,,3.15%,,,,,3.15%,,,,,3.15%,3.15%,3.15%
soraka,,,,,5.27%,,,,,5.27%,,,5.27%,,5.27%,5.27%,5.27%,,,,,,,,,,,,5.27%,,,5.27%,,,5.27%,,,,,,,,,5.27%,,,,5.27%,,,,,,,,5.27%,,,,,,,,,,,,5.27%,,5.27%,,,,5.27%,5.27%,,,5.27%,5.27%,,,5.27%,,5.27%,,5.27%,5.27%,5.27%,,,,,,,5.27%,5.27%,5.27%,,,5.27%,,,5.27%,5.27%,,,,,,,,5.27%,5.27%,,5.27%,5.27%,,,,,,,5.27%,,5.27%,5.27%,,5.27%,,,5.27%,5.27%,5.27%,,,,,,,,,,,5.27%,,,,,,,,5.27%,,5.27%,,,,,5.27%,,,,,5.27%,5.27%,5.27%
swain,,,,,1.81%,,,,,1.81%,,,1.81%,,1.81%,1.81%,1.81%,,,,,,,,,,,,1.81%,,,1.81%,,,1.81%,,,,,,,,,1.81%,,,,1.81%,,,,,,,,1.81%,,,,,,,,,,,,1.81%,,1.81%,,,,1.81%,1.81%,,,1.81%,1.81%,,,1.81%,,1.81%,,1.81%,1.81%,1.81%,,,,,,,1.81%,1.81%,1.81%,,,1.81%,,,1.81%,1.81%,,,,,,,,1.81%,1.81%,,1.81%,1.81%,,,,,,,1.81%,1.81%,,1.81%,,1.81%,,,1.81%,1.81%,1.81%,,,,,,,,,,,1.81%,,,,,,,,1.81%,,1.81%,,,,,1.81%,,,,,1.81%,1.81%,1.81%
sylas,,9.58%,9.58%,9.58%,,,9.58%,9.58%,,,9.58%,9.58%,,,,,,,,,9.58%,9.58%,9.58%,,9.58%,,,9.58%,,,,,,9.58%,9.58%,9.58%,,,9.58%,,,,,9.58%,,9.58%,,,,,9.58%,,,,,,,9.58%,9.58%,9.58%,,9.58%,,,,,,9.58%,,,,9.58%,,,9.58%,9.58%,9.58%,,,,,9.58%,9.58%,,,,9.58%,,,,,,9.58%,,,,,9.58%,9.58%,,,,,,,,,,9.58%,,,,,,,,,,,,,9.58%,,,9.58%,,9.58%,,9.58%,9.58%,,,,9.58%,,,9.58%,,,,,,9.58%,9.58%,9.58%,,,9.58%,9.58%,,,9.58%,,9.58%,,9.58%,9.58%,,,,9.58%,,9.58%,,9.58%,
syndra,,5.42%,5.42%,5.42%,,,5.42%,5.42%,,,5.42%,5.42%,,,,,,,,,5.42%,5.42%,5.42%,,5.42%,,,5.42%,,,,,,5.42%,5.42%,5.42%,,,5.42%,,,,,5.42%,,5.42%,,,,,5.42%,,,,,,,5.42%,5.42%,5.42%,,5.42%,,,,,,5.42%,,,,5.42%,,,5.42%,5.42%,5.42%,,,,,5.42%,5.42%,,,,5.42%,,,,,,5.42%,,,,,5.42%,5.42%,,,,,,,,,,5.42%,,,,,,,,,,,,,5.42%,,,5.42%,5.42%,,,5.42%,5.42%,,,,5.42%,,,5.42%,,,,,,5.42%,5.42%,5.42%,,,5.42%,5.42%,,,5.42%,,5.42%,,5.42%,5.42%,,,,5.42%,,5.42%,,5.42%,
tahmkench,,,,,1.87%,,,,,1.87%,,,1.87%,,1.87%,1.87%,1.87%,,,,,,,,,,,,1.87%,,,1.87%,,,1.87%,,,,,,,,,1.87%,,,,1.87%,,,,,,,,1.87%,,,,,,,,,,,,1.87%,,1.87%,,,,1.87%,1.87%,,,1.87%,1.87%,,,1.87%,,1.87%,,1.87%,1.87%,1.87%,,,,,,,1.87%,1.87%,1.87%,,,1.87%,,,1.87%,1.87%,,,,,,,,1.87%,1.87%,,1.87%,1.87%,,,,,,,1.87%,1.87%,1.87%,1.87%,,,,,1.87%,1.87%,1.87%,,,,,,,,,,,1.87%,,,,,,,,1.87%,,1.87%,,,,,1.87%,,,,,1.87%,1.87%,1.87%
taliyah,,2.66%,2.66%,2.66%,,,2.66%,2.66%,,,2.66%,2.66%,,,,,,,,,2.66%,2.66%,2.66%,,2.66%,,,2.66%,,,,,,2.66%,2.66%,2.66%,,,2.66%,,,,,2.66%,,2.66%,,,,,2.66%,,,,,,,2.66%,2.66%,2.66%,,2.66%,,,,,,2.66%,,,,2.66%,,,2.66%,2.66%,2.66%,,,,,2.66%,2.66%,,,,2.66%,,,,,,2.66%,,,,,2.66%,2.66%,,,,,,,,,,2.66%,,,,,,,,,,,,,2.66%,,,2.66%,2.66%,2.66%,,,2.66%,,,,2.66%,,,2.66%,,,,,,2.66%,2.66%,2.66%,,,2.66%,2.66%,,,2.66%,,2.66%,,2.66%,2.66%,,,,2.66%,,2.66%,,2.66%,
talon,,,,,,4.18%,,,,,,,,4.18%,,,,4.18%,,,,,,,4.18%,,4.18%,4.18%,4.18%,4.18%,,4.18%,,,,,,,4.18%,4.18%,4.18%,4.18%,,,,,4.18%,,4.18%,4.18%,,,,,,,4.18%,,,,4.18%,,4.18%,4.18%,,,,,4.18%,,4.18%,,,,,,,,,,,,4.18%,,,,,4.18%,,4.18%,4.18%,,,,4.18%,4.18%,,4.18%,,,4.18%,4.18%,,,,4.18%,,,,,4.18%,,,,4.18%,,4.18%,,,,4.18%,,,,,,,,4.18%,,,,,,4.18%,,,,4.18%,,,,,,,4.18%,4.18%,,,4.18%,4.18%,4.18%,,,4.18%,,,,,4.18%,4.18%,,,,,4.18%
taric,,,,,1.27%,,,,,1.27%,,,1.27%,,1.27%,1.27%,1.27%,,,,,,,,,,,,1.27%,,,1.27%,,,1.27%,,,,,,,,,1.27%,,,,1.27%,,,,,,,,1.27%,,,,,,,,,,,,1.27%,,1.27%,,,,1.27%,1.27%,,,1.27%,1.27%,,,1.27%,,1.27%,,1.27%,1.27%,1.27%,,,,,,,1.27%,1.27%,1.27%,,,1.27%,,,1.27%,1.27%,,,,,,,,1.27%,1.27%,,1.27%,1.27%,,,,,,,1.27%,1.27%,1.27%,1.27%,,1.27%,,,,1.27%,1.27%,,,,,,,,,,,1.27%,,,,,,,,1.27%,,1.27%,,,,,1.27%,,,,,1.27%,1.27%,1.27%
teemo,2.63%,,2.63%,,,,,,,,,,,,,,,,,2.63%,2.63%,2.63%,,2.63%,,,2.63%,,,,,,2.63%,,2.63%,2.63%,2.63%,2.63%,2.63%,,2.63%,,2.63%,,2.63%,2.63%,,,,2.63%,2.63%,,,,,,,,,2.63%,,2.63%,,,2.63%,,2.63%,,,,,,,,,2.63%,,,,,2.63%,,,,2.63%,,,,,,,2.63%,,2.63%,2.63%,2.63%,,,2.63%,,,,,,2.63%,,2.63%,2.63%,2.63%,,,,,2.63%,,2.63%,,2.63%,2.63%,,,,,,,2.63%,,2.63%,,,,,,,2.63%,2.63%,,,2.63%,2.63%,2.63%,2.63%,,,,,,,2.63%,2.63%,2.63%,2.63%,,,,2.63%,2.63%,2.63%,,2.63%,,,,,,
thresh,,,,,11.81%,,,,,11.81%,,,11.81%,,11.81%,11.81%,11.81%,,,,,,,,,,,,11.81%,,,11.81%,,,11.81%,,,,,,,,,11.81%,,,,11.81%,,,,,,,,11.81%,,,,,,,,,,,,11.81%,,11.81%,,,,11.81%,11.81%,,,11.81%,11.81%,,,11.81%,,11.81%,,11.81%,11.81%,11.81%,,,,,,,11.81%,11.81%,11.81%,,,11.81%,,,11.81%,11.81%,,,,,,,,11.81%,11.81%,,11.81%,11.81%,,,,,,,11.81%,11.81%,11.81%,11.81%,,11.81%,,,11.81%,11.81%,,,,,,,,,,,,11.81%,,,,,,,,11.81%,,11.81%,,,,,11.81%,,,,,11.81%,11.81%,11.81%
tristana,,,,,,,,,7.31%,7.31%,,,,,,,,,7.31%,,,,7.31%,,,7.31%,,,,,7.31%,,,,,,,,,,,,,7.31%,,,,,,,,7.31%,7.31%,7.31%,7.31%,,,,,,,,,,,7.31%,,,,,,,7.31%,,,,,,,7.31%,,,,,,,,,7.31%,,,,,,,,,,,,,,,,,,,,,7.31%,,7.31%,7.31%,,,,,,,7.31%,,7.31%,,,7.31%,,,,,,,,,,,,,7.31%,,,7.31%,7.31%,,,,,,,,,,7.31%,7.31%,,,7.31%,,,,,,7.31%,7.31%,,,
trundle,,,,,,4.12%,,,,,,,,4.12%,,,,4.12%,,,,,,,4.12%,,4.12%,4.12%,4.12%,4.12%,,4.12%,,,,,,,4.12%,4.12%,4.12%,4.12%,,,,,4.12%,,4.12%,4.12%,,,,,,,4.12%,,,,4.12%,,4.12%,4.12%,,,,,4.12%,,4.12%,,,,,,,,,,,,4.12%,,,,,4.12%,,4.12%,4.12%,,,,4.12%,4.12%,,4.12%,,,4.12%,4.12%,,,,4.12%,,,,,4.12%,,,,4.12%,,4.12%,,,,4.12%,,,,,,,,4.12%,4.12%,,,,,,,,,4.12%,,,,,,,4.12%,4.12%,,,4.12%,4.12%,4.12%,,,4.12%,,,,,4.12%,4.12%,,,,,4.12%
tryndamere,2.11%,,2.11%,,,,,,,,,,,,,,,,,2.11%,2.11%,2.11%,,2.11%,,,2.11%,,,,,,2.11%,,2.11%,2.11%,2.11%,2.11%,2.11%,,2.11%,,2.11%,,2.11%,2.11%,,,,2.11%,2.11%,,,,,,,,,2.11%,,2.11%,,,2.11%,,2.11%,,,,,,,,,2.11%,,,,,2.11%,,,,2.11%,,,,,,,2.11%,,2.11%,2.11%,2.11%,,,2.11%,,,,,,2.11%,,2.11%,2.11%,2.11%,,,,,2.11%,,2.11%,,2.11%,2.11%,,,,,,,2.11%,,2.11%,,,,2.11%,,,2.11%,,,,2.11%,2.11%,2.11%,2.11%,,,,,,,2.11%,2.11%,2.11%,2.11%,,,,2.11%,2.11%,2.11%,,2.11%,,,,,,
twistedfate,,9.53%,9.53%,9.53%,,,9.53%,9.53%,,,9.53%,9.53%,,,,,,,,,9.53%,9.53%,9.53%,,9.53%,,,9.53%,,,,,,9.53%,9.53%,9.53%,,,9.53%,,,,,9.53%,,9.53%,,,,,9.53%,,,,,,,9.53%,9.53%,9.53%,,9.53%,,,,,,9.53%,,,,9.53%,,,9.53%,9.53%,9.53%,,,,,9.53%,9.53%,,,,9.53%,,,,,,9.53%,,,,,9.53%,9.53%,,,,,,,,,,9.53%,,,,,,,,,,,,,9.53%,,,9.53%,9.53%,9.53%,,9.53%,9.53%,,,,9.53%,,,,,,,,,9.53%,9.53%,9.53%,,,9.53%,9.53%,,,9.53%,,9.53%,,9.53%,9.53%,,,,9.53%,,9.53%,,9.53%,
twitch,,,,,,,,,4.47%,4.47%,,,,,,,,,4.47%,,,,4.47%,,,4.47%,,,,,4.47%,,,,,,,,,,,,,4.47%,,,,,,,,4.47%,4.47%,4.47%,4.47%,,,,,,,,,,,4.47%,,,,,,,4.47%,,,,,,,4.47%,,,,,,,,,4.47%,,,,,,,,,,,,,,,,,,,,,4.47%,,4.47%,4.47%,,,,,,,4.47%,,4.47%,,,4.47%,,,,,,,,,4.47%,,,,,,,4.47%,4.47%,,,,,,,,,,4.47%,4.47%,,,4.47%,,,,,,4.47%,4.47%,,,
udyr,,,,,,2.55%,,,,,,,,2.55%,,,,2.55%,,,,,,,2.55%,,2.55%,2.55%,2.55%,2.55%,,2.55%,,,,,,,2.55%,2.55%,2.55%,2.55%,,,,,2.55%,,2.55%,2.55%,,,,,,,2.55%,,,,2.55%,,2.55%,2.55%,,,,,2.55%,,2.55%,,,,,,,,,,,,2.55%,,,,,2.55%,,2.55%,2.55%,,,,2.55%,2.55%,,2.55%,,,2.55%,2.55%,,,,2.55%,,,,,2.55%,,,,2.55%,,2.55%,,,,2.55%,,,,,,,,2.55%,2.55%,,,,,2.55%,,,,,,,,,,,2.55%,2.55%,,,2.55%,2.55%,2.55%,,,2.55%,,,,,2.55%,2.55%,,,,,2.55%
urgot,2.77%,,2.77%,,,,,,,,,,,,,,,,,2.77%,2.77%,2.77%,,2.77%,,,2.77%,,,,,,2.77%,,2.77%,2.77%,2.77%,2.77%,2.77%,,2.77%,,2.77%,,2.77%,2.77%,,,,2.77%,2.77%,,,,,,,,,2.77%,,2.77%,,,2.77%,,2.77%,,,,,,,,,2.77%,,,,,2.77%,,,,2.77%,,,,,,,2.77%,,2.77%,2.77%,2.77%,,,2.77%,,,,,,2.77%,,2.77%,2.77%,2.77%,,,,,2.77%,,2.77%,,2.77%,2.77%,,,,,,,2.77%,,2.77%,,,,2.77%,,,2.77%,2.77%,,,2.77%,,2.77%,2.77%,,,,,,,2.77%,2.77%,2.77%,2.77%,,,,2.77%,2.77%,2.77%,,2.77%,,,,,,
