,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
samira,,,,,,,,,5.13%,5.13%,,,,,,,,,5.13%,,,,5.13%,,,5.12%,,,,,5.12%,,,,,,,,,,,,,,,,,,,,,5.13%,5.13%,5.13%,5.13%,,,,,,,,,,,5.13%,,,,,,,5.13%,,,,,,,5.13%,,,,,,,,,5.13%,,,,,,,,,,,,,,,,,,,,,,,5.13%,,,,,,,,5.13%,,5.14%,,,,,,,,,,,,5.14%,,,,5.14%,,,5.14%,5.14%,,,,,,,,,,,5.14%,,,,,,,,,5.14%,5.14%,,,
sejuani,,,,,,1.71%,,,,,,,,1.71%,,,,1.71%,,,,,,,1.72%,,,1.72%,1.72%,1.72%,,1.72%,,,,,,,,1.72%,,1.72%,,,,,1.72%,,1.72%,,,,,,,,1.72%,,,,1.72%,,1.72%,1.72%,,,,,1.72%,,1.72%,,,,,,,,,,,,1.72%,,,,,1.72%,,1.72%,1.72%,,,,1.72%,,,,,,1.72%,1.72%,,,,1.72%,,,,,,,,,1.72%,,1.72%,,,,1.72%,,,,,,,,,1.72%,,,,,1.72%,,,,1.72%,,,,,,,1.72%,1.72%,,,1.72%,1.72%,,,,1.73%,,,,,1.73%,1.73%,,,,,
senna,,,,,3.84%,,,,5.33%,5.33%,,,3.84%,,3.84%,3.84%,3.84%,,5.33%,,,,5.33%,,,5.33%,,,,,5.33%,,,,,,,,,,,,,,,,,3.84%,,,,5.32%,5.32%,5.32%,5.32%,3.84%,,,,,,,,,,5.32%,,,,3.84%,,,5.32%,3.84%,3.84%,,,3.84%,3.84%,5.32%,,3.84%,,3.84%,,3.84%,3.84%,,5.32%,,,,,,,3.84%,3.84%,,,3.84%,,,3.84%,3.84%,,,,,,5.31%,,,3.84%,,,,,,,5.31%,,5.31%,3.84%,3.84%,3.84%,,,3.84%,,,3.84%,,3.84%,5.31%,,,,5.30%,,,5.30%,5.30%,,3.84%,,,,,,,,,5.30%,,,,,,3.85%,,,5.30%,5.30%,3.85%,,3.85%
seraphine,,,,,2.75%,,,,0.56%,0.56%,,,2.75%,,2.75%,2.75%,2.75%,,0.56%,,,,0.56%,,,0.56%,,,,,0.56%,,,,,,,,,,,,,,,,,2.76%,,,,0.56%,0.56%,0.56%,0.56%,2.76%,,,,,,,,,,0.56%,,,,2.76%,,,0.56%,2.76%,2.76%,,,2.76%,2.76%,0.56%,,2.76%,,2.76%,,2.76%,2.76%,,0.56%,,,,,,,2.76%,2.76%,,,2.76%,,,2.76%,2.76%,,,,,,0.56%,,0.56%,,,,,,,,0.56%,,0.56%,2.76%,2.76%,2.76%,,,2.76%,,,2.76%,,2.76%,0.56%,,,,0.56%,,,0.56%,0.56%,,2.77%,,,,,,,,,0.57%,,,,,,2.78%,,,0.57%,0.57%,2.78%,,2.78%
sett,7.21%,,,,,,,,,,,,,,,,,,,7.21%,,7.21%,,7.21%,,,7.21%,,,,,,7.21%,,,7.21%,7.21%,7.21%,7.21%,,7.21%,,7.21%,,7.21%,7.21%,,,,7.21%,7.21%,,,,,,,,,7.21%,,7.21%,,,7.21%,,7.21%,,,,,,,,,7.22%,,,,,7.22%,,,,7.22%,,,,,,,7.22%,,7.22%,,,,,7.22%,,,,,,7.22%,,7.22%,7.22%,,,,,,,,7.22%,,7.22%,7.22%,,,,,,,,,,,,,7.23%,,,,7.23%,,,,7.23%,,,,,,,,,,,,,,,,,,7.24%,,,,,,,,
shaco,,,,,2.19%,4.80%,,,,,,,2.19%,4.80%,2.19%,2.19%,2.19%,4.80%,,,,,,,4.80%,,,4.80%,4.80%,4.80%,,4.80%,,,,,,,,4.80%,,4.80%,,,,,4.80%,2.18%,4.81%,,,,,,,2.18%,4.81%,,,,4.81%,,4.81%,4.81%,,,,,4.81%,2.18%,4.81%,,,2.18%,2.18%,,,2.18%,2.18%,,,2.18%,4.81%,2.18%,,2.18%,2.18%,4.81%,,4.81%,4.81%,,,,4.81%,2.18%,2.17%,,,2.17%,4.81%,4.81%,2.17%,2.17%,,4.81%,,,,,4.81%,,2.17%,,,,4.81%,,,,4.82%,,2.17%,2.17%,2.17%,,,2.17%,,4.82%,2.17%,,2.17%,,4.82%,,,,4.82%,,,,,2.17%,,4.82%,4.82%,,,4.82%,4.82%,,,,4.83%,,,,2.17%,4.83%,4.83%,,,2.17%,,2.17%
shen,5.08%,,,,0.61%,,,,,,,,0.61%,,0.61%,0.61%,0.61%,,,5.08%,,5.08%,,5.08%,,,5.08%,,,,,,5.08%,,,5.08%,5.08%,5.08%,5.08%,,5.08%,,5.08%,,5.08%,5.08%,,0.61%,,5.08%,5.08%,,,,,0.61%,,,,5.08%,,5.08%,,,5.08%,,5.08%,,,0.61%,,,,0.61%,0.61%,5.08%,,0.61%,0.61%,,5.08%,0.61%,,0.61%,5.08%,0.61%,0.61%,,,,,5.08%,,5.08%,,0.61%,0.61%,,5.08%,0.61%,,,0.61%,0.61%,5.08%,,5.08%,5.08%,,,,,0.61%,5.08%,,,,5.08%,5.08%,,,,0.61%,0.61%,0.61%,,,0.61%,,,0.61%,5.09%,0.61%,,,5.09%,,,,5.09%,,,,0.61%,,,,,,,,,,,,,,5.09%,0.61%,,,,,0.61%,,0.61%
shyvana,,,,,,1.37%,,,,,,,,1.37%,,,,1.37%,,,,,,,1.37%,,,1.37%,1.37%,1.37%,,1.37%,,,,,,,,1.37%,,1.37%,,,,,1.37%,,1.37%,,,,,,,,1.37%,,,,1.37%,,1.37%,1.37%,,,,,1.37%,,1.37%,,,,,,,,,,,,1.37%,,,,,1.37%,,1.37%,1.37%,,,,1.37%,,,,,,1.38%,1.38%,,,,1.38%,,,,,1.38%,,,,1.38%,,,,,,1.38%,,,,,,,,,1.38%,,,,,1.38%,,,,1.38%,,,,,,,1.38%,1.38%,,,1.38%,1.38%,,,,1.39%,,,,,1.39%,1.39%,,,,,
singed,1.72%,,,,,,,,,,,,,,,,,,,1.72%,,1.72%,,1.72%,,,1.72%,,,,,,1.72%,,,1.72%,1.72%,1.72%,1.72%,,1.72%,,1.72%,,1.72%,1.72%,,,,1.72%,1.72%,,,,,,,,,1.72%,,1.72%,,,1.72%,,1.72%,,,,,,,,,1.72%,,,,,1.72%,,,,1.72%,,,,,,,1.72%,,1.72%,,,,,1.71%,,,,,,1.71%,,1.71%,1.71%,,,,,,1.71%,,1.71%,,,1.71%,,,,,,,,,,,,,1.72%,,,,1.72%,,,,1.72%,,,,,,,,,,,,,,,,,,1.72%,,,,,,,,
sion,4.58%,,,,,,,,,,,,,,,,,,,4.58%,,4.58%,,4.58%,,,4.58%,,,,,,4.58%,,,4.58%,4.58%,4.58%,4.58%,,4.58%,,4.58%,,4.58%,4.58%,,,,4.58%,4.58%,,,,,,,,,4.58%,,4.58%,,,4.58%,,4.58%,,,,,,,,,4.57%,,,,,4.57%,,,,4.57%,,,,,,,4.57%,,4.57%,,,,,4.57%,,,,,,4.57%,,4.57%,4.57%,,,,,,4.57%,,4.57%,,4.57%,,,,,,,,,,,,,,4.57%,,,,4.57%,,,,4.56%,,,,,,,,,,,,,,,,,,4.57%,,,,,,,,
sivir,,,,,,,,,10.06%,10.06%,,,,,,,,,10.06%,,,,10.06%,,,10.07%,,,,,10.07%,,,,,,,,,,,,,,,,,,,,,10.07%,10.07%,10.07%,10.07%,,,,,,,,,,,10.07%,,,,,,,10.06%,,,,,,,10.06%,,,,,,,,,10.06%,,,,,,,,,,,,,,,,,,,,,10.06%,,10.06%,,,,,,,,,,10.06%,,,,,,,,,,,,10.06%,,,,10.05%,,,10.04%,10.04%,,,,,,,,,,,10.05%,,,,,,,,,10.05%,10.05%,,,
skarner,,,,,,0.64%,,,,,,,,0.64%,,,,0.64%,,,,,,,0.64%,,,0.64%,0.64%,0.64%,,0.64%,,,,,,,,0.64%,,0.64%,,,,,0.64%,,0.64%,,,,,,,,0.64%,,,,0.64%,,0.64%,0.64%,,,,,0.64%,,0.64%,,,,,,,,,,,,0.64%,,,,,0.64%,,0.64%,0.64%,,,,0.64%,,,,,,0.64%,0.64%,,,,0.64%,,,,,0.64%,,,,0.64%,,0.64%,,,,,,,,,,,,,0.64%,,,,,0.64%,,,,0.64%,,,,,,,0.64%,0.64%,,,0.64%,0.64%,,,,0.64%,,,,,0.64%,0.64%,,,,,
smolder,,1.19%,1.19%,1.19%,,,1.19%,1.19%,10.10%,10.10%,1.19%,1.19%,,,,,,,10.10%,,1.19%,,10.10%,,,10.10%,,,,,10.10%,,,1.19%,1.19%,,,,,,,,,1.19%,,,,,,,,10.09%,10.09%,10.09%,10.09%,,,1.19%,1.19%,,,,,,,10.09%,,1.19%,,,,1.19%,10.09%,,,,1.18%,,,10.09%,,,,,,,,,10.09%,,,,1.18%,,,,,1.18%,,,,,,,,,,,1.18%,10.09%,,10.09%,,,,,,,,10.09%,,,,,,1.19%,1.19%,,1.19%,,,,,10.09%,,,1.19%,10.08%,,,10.08%,10.08%,1.19%,,1.19%,,,1.19%,1.19%,,,,10.09%,1.19%,,1.19%,1.19%,,,,,10.09%,10.09%,,1.19%,
sona,,,,,3.14%,,,,,,,,3.14%,,3.14%,3.14%,3.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14%,,,,,,,,3.14%,,,,,,,,,,,,,,3.14%,,,,3.15%,3.15%,,,3.15%,3.15%,,,3.15%,,3.15%,,3.15%,3.15%,,,,,,,,,3.15%,3.15%,,,3.15%,,,3.15%,3.15%,,,,,,,,,3.15%,,,,,,,,,,,3.15%,3.15%,,,3.15%,,,3.15%,,3.15%,,,,,,,,,,,3.16%,,,,,,,,,,,,,,,3.17%,,,,,3.17%,,3.18%
soraka,,,,,5.26%,,,,,,,,5.26%,,5.26%,5.26%,5.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26%,,,,,,,,5.26%,,,,,,,,,,,,,,5.26%,,,,5.27%,5.27%,,,5.27%,5.27%,,,5.27%,,5.27%,,5.27%,5.27%,,,,,,,,,5.27%,5.27%,,,5.27%,,,5.27%,5.27%,,,,,,,,,5.27%,,,,,,,,,,5.27%,,5.27%,,,5.27%,,,5.27%,,5.27%,,,,,,,,,,,5.28%,,,,,,,,,,,,,,,5.29%,,,,,5.29%,,5.29%
swain,,1.04%,1.04%,1.04%,1.81%,,1.04%,1.04%,0.65%,0.65%,1.04%,1.04%,1.81%,,1.81%,1.81%,1.81%,,0.65%,,1.04%,,0.65%,,,0.65%,,,,,0.65%,,,1.04%,1.04%,,,,,,,,,1.04%,,,,1.81%,,,,0.65%,0.65%,0.65%,0.65%,1.81%,,1.05%,1.05%,,,,,,,0.65%,,1.05%,,1.81%,,1.05%,0.65%,1.81%,1.81%,,1.05%,1.81%,1.81%,0.65%,,1.81%,,1.81%,,1.81%,1.81%,,0.65%,,,,1.05%,,,1.81%,1.80%,1.05%,,1.80%,,,1.80%,1.80%,,,,,1.05%,0.65%,,0.65%,1.80%,,,,,,,0.65%,,0.65%,1.81%,1.81%,,1.05%,1.05%,1.81%,1.05%,,1.81%,,1.81%,0.65%,,,1.05%,0.65%,,,0.65%,0.65%,1.05%,1.80%,1.05%,,,1.05%,1.05%,,,,0.65%,1.05%,,1.05%,1.05%,,1.80%,,,0.65%,0.65%,1.80%,1.05%,1.81%
sylas,1.69%,9.64%,9.64%,9.64%,1.12%,,9.64%,9.64%,,,9.64%,9.64%,1.12%,,1.12%,1.12%,1.12%,,,1.69%,9.64%,1.69%,,1.68%,,,1.68%,,,,,,1.68%,9.63%,9.63%,1.68%,1.68%,1.68%,1.68%,,1.68%,,1.68%,9.63%,1.68%,1.68%,,1.11%,,1.68%,1.68%,,,,,1.11%,,9.62%,9.62%,1.68%,,1.68%,,,1.68%,,1.68%,9.62%,,1.11%,,9.62%,,1.11%,1.11%,1.67%,9.61%,1.11%,1.11%,,1.67%,1.11%,,1.11%,1.67%,1.11%,1.11%,,,,,1.67%,9.61%,1.67%,,1.11%,1.11%,9.59%,1.67%,1.11%,,,1.11%,1.11%,1.67%,,1.67%,1.67%,9.59%,,,,1.11%,1.67%,,1.67%,,1.67%,1.67%,,,,1.11%,1.11%,1.11%,,9.58%,1.11%,9.58%,,1.11%,1.67%,1.11%,,,1.67%,9.56%,,,1.66%,,,9.56%,1.10%,9.56%,,,9.56%,9.56%,,,,,9.55%,,9.55%,9.55%,1.66%,1.10%,,,,,1.10%,9.55%,1.10%
syndra,,5.38%,5.38%,5.38%,,,5.38%,5.38%,,,5.38%,5.38%,,,,,,,,,5.38%,,,,,,,,,,,,,5.38%,5.38%,,,,,,,,,5.38%,,,,,,,,,,,,,,5.39%,5.39%,,,,,,,,,5.39%,,,,5.39%,,,,,5.40%,,,,,,,,,,,,,,,,5.40%,,,,,5.42%,,,,,,,,,,,5.42%,,,,,,,,,,,,,,,,,5.42%,,,5.42%,,,,,,,,5.43%,,,,,,5.43%,,5.43%,,,5.43%,5.43%,,,,,5.42%,,5.42%,5.42%,,,,,,,,5.42%,
tahmkench,0.79%,,,,1.86%,,,,,,,,1.86%,,1.86%,1.86%,1.86%,,,0.79%,,0.79%,,0.79%,,,0.79%,,,,,,0.79%,,,0.79%,0.79%,0.79%,0.79%,,0.79%,,0.79%,,0.79%,0.79%,,1.86%,,0.79%,0.79%,,,,,1.86%,,,,0.79%,,0.79%,,,0.79%,,0.79%,,,1.86%,,,,1.86%,1.86%,0.79%,,1.86%,1.86%,,0.79%,1.86%,,1.86%,0.79%,1.86%,1.86%,,,,,0.79%,,0.79%,,1.86%,1.86%,,0.79%,1.86%,,,1.86%,1.86%,0.79%,,0.79%,0.79%,,,,,1.86%,0.79%,,0.79%,,0.79%,0.79%,,,,1.87%,1.87%,1.87%,,,,,,1.87%,0.79%,1.87%,,,0.79%,,,,0.79%,,,,1.87%,,,,,,,,,,,,,,0.79%,1.87%,,,,,1.87%,,1.87%
taliyah,,2.66%,2.66%,2.66%,,0.69%,2.66%,2.66%,,,2.66%,2.66%,,0.69%,,,,0.69%,,,2.66%,,,,0.69%,,,0.69%,0.69%,0.69%,,0.69%,,2.66%,2.66%,,,,,0.69%,,0.69%,,2.66%,,,0.69%,,0.69%,,,,,,,,0.69%,2.66%,2.66%,,0.69%,,0.69%,0.69%,,,,2.66%,0.69%,,0.69%,2.66%,,,,,2.66%,,,,,,0.69%,,,,,0.69%,,0.69%,0.69%,,2.66%,,0.69%,,,2.66%,,,0.69%,0.69%,,,,0.69%,,,2.66%,,0.69%,,,,0.69%,,0.69%,,,,0.69%,,,,,2.66%,2.66%,,,0.69%,,,,,0.69%,,2.66%,,0.69%,,,,2.66%,,2.66%,0.69%,0.69%,2.66%,2.66%,0.69%,0.69%,,,2.66%,0.70%,2.66%,2.66%,,,0.70%,0.70%,,,,2.66%,
talon,,2.29%,2.29%,2.29%,,4.19%,2.29%,2.29%,,,2.29%,2.29%,,4.19%,,,,4.19%,,,2.29%,,,,4.19%,,,4.19%,4.19%,4.19%,,4.19%,,2.29%,2.29%,,,,,4.19%,,4.19%,,2.29%,,,4.19%,,4.19%,,,,,,,,4.19%,2.28%,2.28%,,4.19%,,4.19%,4.19%,,,,2.28%,4.19%,,4.19%,2.28%,,,,,2.28%,,,,,,4.18%,,,,,4.18%,,4.18%,4.18%,,2.28%,,4.18%,,,2.28%,,,4.18%,4.18%,,,,4.18%,,,2.28%,,4.18%,,,,4.18%,,4.18%,,,,4.18%,,,,,2.28%,2.28%,,2.28%,,,,,,4.18%,,2.28%,,4.18%,,,,2.27%,,2.27%,4.18%,4.18%,2.27%,2.27%,4.18%,4.18%,,,2.27%,4.18%,2.27%,2.27%,,,4.18%,4.18%,,,,2.27%,
taric,,,,,1.26%,,,,,,,,1.26%,,1.26%,1.26%,1.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26%,,,,,,,,1.26%,,,,,,,,,,,,,,1.26%,,,,1.26%,1.26%,,,1.26%,1.26%,,,1.26%,,1.26%,,1.26%,1.26%,,,,,,,,,1.26%,1.26%,,,1.26%,,,1.26%,1.26%,,,,,,,,,1.26%,,,,,,,,,,1.27%,1.27%,1.27%,,,1.27%,,,,,1.27%,,,,,,,,,,,1.27%,,,,,,,,,,,,,,,1.27%,,,,,1.27%,,1.27%
teemo,2.62%,,,,0.52%,,,,,,,,0.52%,,0.52%,0.52%,0.52%,,,2.62%,,2.62%,,2.62%,,,2.62%,,,,,,2.62%,,,2.62%,2.62%,2.62%,2.62%,,2.62%,,2.62%,,2.62%,2.62%,,0.52%,,2.62%,2.62%,,,,,0.52%,,,,2.62%,,2.62%,,,2.62%,,2.62%,,,0.52%,,,,0.52%,0.52%,2.62%,,0.52%,0.52%,,2.62%,0.52%,,0.52%,2.62%,0.52%,0.52%,,,,,2.62%,,2.62%,,0.52%,0.52%,,2.63%,0.52%,,,0.52%,0.52%,2.63%,,2.63%,2.63%,,,,,0.52%,2.63%,,2.63%,,2.63%,2.63%,,,,0.52%,0.52%,0.52%,,,0.52%,,,0.52%,,0.52%,,,2.63%,,,,2.63%,,,,0.52%,,,,,,,,,,,,,,2.62%,0.52%,,,,,0.52%,,0.52%
thresh,,,,,11.84%,,,,,,,,11.84%,,11.84%,11.84%,11.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.83%,,,,,,,,11.83%,,,,,,,,,,,,,,11.83%,,,,11.82%,11.82%,,,11.82%,11.82%,,,11.82%,,11.82%,,11.82%,11.82%,,,,,,,,,11.82%,11.82%,,,11.82%,,,11.82%,11.82%,,,,,,,,,11.82%,,,,,,,,,,11.81%,11.81%,11.81%,,,11.81%,,,11.81%,,,,,,,,,,,,,11.80%,,,,,,,,,,,,,,,11.78%,,,,,11.78%,,11.79%
tristana,,0.59%,0.59%,0.59%,,,0.59%,0.59%,7.30%,7.30%,0.59%,0.59%,,,,,,,7.30%,,0.59%,,7.30%,,,7.30%,,,,,7.30%,,,0.59%,0.59%,,,,,,,,,0.59%,,,,,,,,7.30%,7.30%,7.30%,7.30%,,,0.59%,0.59%,,,,,,,7.30%,,0.59%,,,,0.59%,7.30%,,,,0.59%,,,7.30%,,,,,,,,,7.30%,,,,0.59%,,,,,0.59%,,,,,,,,,,,0.59%,7.31%,,7.31%,,,,,,,,7.31%,,7.31%,,,,0.60%,0.60%,,0.60%,,,,,,,,0.60%,7.32%,,,7.32%,7.32%,0.60%,,0.60%,,,0.60%,0.60%,,,,7.32%,0.60%,,0.60%,0.60%,,,,,7.32%,7.32%,,0.60%,
trundle,2.03%,,,,,4.11%,,,,,,,,4.11%,,,,4.11%,,2.03%,,2.03%,,2.03%,4.12%,,2.03%,4.12%,4.12%,4.12%,,4.12%,2.03%,,,2.03%,2.03%,2.03%,2.03%,4.12%,2.03%,4.12%,2.03%,,2.03%,2.03%,4.12%,,4.12%,2.03%,2.03%,,,,,,4.12%,,,2.03%,4.12%,2.03%,4.12%,4.12%,2.03%,,2.03%,,4.12%,,4.12%,,,,,2.03%,,,,,2.03%,,4.12%,,2.03%,,,4.12%,,4.12%,4.12%,2.03%,,2.03%,4.12%,,,,2.04%,,4.12%,4.12%,,,2.04%,4.12%,2.04%,2.04%,,,4.12%,,,2.04%,4.12%,2.04%,4.12%,2.04%,2.04%,,4.12%,,,,,,,,,4.12%,,2.04%,,,,2.04%,,,4.12%,2.05%,,,,,,4.12%,4.12%,,,4.12%,4.12%,,,,4.12%,,,2.05%,,4.12%,4.12%,,,,,
tryndamere,2.10%,,,,,,,,,,,,,,,,,,,2.10%,,2.10%,,2.10%,,,2.10%,,,,,,2.10%,,,2.10%,2.10%,2.10%,2.10%,,2.10%,,2.10%,,2.10%,2.10%,,,,2.10%,2.10%,,,,,,,,,2.10%,,2.10%,,,2.10%,,2.10%,,,,,,,,,2.11%,,,,,2.11%,,,,2.11%,,,,,,,2.11%,,2.11%,,,,,2.11%,,,,,,2.11%,,2.11%,2.11%,,,,,,2.11%,,2.11%,,2.11%,2.11%,,,,,,,,,,,,,2.11%,,,,,,,,2.11%,,,,,,,,,,,,,,,,,,2.11%,,,,,,,,
twistedfate,,9.62%,9.62%,9.62%,,,9.62%,9.62%,,,9.62%,9.62%,,,,,,,,,9.62%,,,,,,,,,,,,,9.60%,9.60%,,,,,,,,,9.60%,,,,,,,,,,,,,,9.59%,9.59%,,,,,,,,,9.59%,,,,9.57%,,,,,9.57%,,,,,,,,,,,,,,,,9.57%,,,,,9.56%,,,,,,,,,,,9.56%,,,,,,,,,,,,,,,,,9.55%,9.55%,,9.55%,,,,,,,,,,,,,,9.53%,,9.53%,,,9.53%,9.53%,,,,,9.51%,,9.51%,9.51%,,,,,,,,9.51%,
twitch,,,,,,,,,4.42%,4.42%,,,,,,,,,4.42%,,,,4.42%,,,4.43%,,,,,4.43%,,,,,,,,,,,,,,,,,,,,,4.43%,4.43%,4.43%,4.43%,,,,,,,,,,,4.43%,,,,,,,4.44%,,,,,,,4.44%,,,,,,,,,4.44%,,,,,,,,,,,,,,,,,,,,,4.45%,,4.45%,,,,,,,,4.45%,,4.46%,,,,,,,,,,,,4.46%,,,,,,,4.47%,4.47%,,,,,,,,,,,4.48%,,,,,,,,,4.48%,4.48%,,,
udyr,0.84%,,,,,2.52%,,,,,,,,2.52%,,,,2.52%,,0.84%,,0.84%,,0.84%,2.52%,,0.84%,2.52%,2.52%,2.52%,,2.52%,0.84%,,,0.84%,0.84%,0.84%,0.84%,2.52%,0.84%,2.52%,0.84%,,0.84%,0.84%,2.52%,,2.52%,0.84%,0.84%,,,,,,2.52%,,,0.84%,2.52%,0.84%,2.52%,2.52%,0.84%,,0.84%,,2.52%,,2.52%,,,,,0.84%,,,,,0.84%,,2.53%,,0.84%,,,2.53%,,2.53%,2.53%,0.84%,,0.84%,2.53%,,,,0.84%,,2.53%,2.53%,,,0.84%,2.53%,0.84%,0.84%,,,2.53%,,,0.84%,2.53%,0.84%,2.53%,0.84%,0.84%,,2.54%,,,,,,,,,2.54%,,0.84%,,,2.54%,0.84%,,,,0.84%,,,,,,2.55%,2.55%,,,2.55%,2.55%,,,,2.55%,,,0.84%,,2.55%,2.55%,,,,,
urgot,2.75%,,,,,,,,,,,,,,,,,,,2.75%,,2.75%,,2.75%,,,2.75%,,,,,,2.75%,,,2.75%,2.75%,2.75%,2.75%,,2.75%,,2.75%,,2.75%,2.75%,,,,2.75%,2.75%,,,,,,,,,2.75%,,2.75%,,,2.75%,,2.75%,,,,,,,,,2.75%,,,,,2.75%,,,,2.75%,,,,,,,2.75%,,2.75%,,,,,2.76%,,,,,,2.76%,,2.76%,2.76%,,,,,,2.76%,,2.76%,,2.76%,2.76%,,,,,,,,,,,,,2.76%,,,,2.76%,,,,,,,,,,,,,,,,,,,,,,2.78%,,,,,,,,
varus,0.86%,,,,,,,,5.82%,5.82%,,,,,,,,,5.82%,0.86%,,0.86%,5.82%,0.86%,,5.83%,0.86%,,,,5.83%,,0.86%,,,0.86%,0.86%,0.86%,0.86%,,0.86%,,0.86%,,0.86%,0.86%,,,,0.86%,0.86%,5.83%,5.83%,5.83%,5.83%,,,,,0.86%,,0.86%,,,0.86%,5.83%,0.86%,,,,,,5.82%,,,0.85%,,,,5.82%,0.85%,,,,0.85%,,,,5.82%,,,0.85%,,0.85%,,,,,0.85%,,,,,,0.85%,,0.85%,0.85%,,5.82%,,5.82%,,0.85%,,0.85%,,0.85%,0.85%,5.82%,,5.83%,,,,,,,,,,0.85%,,5.83%,,0.85%,,5.83%,,0.85%,,5.82%,,,,,,,,,,,5.82%,,,,,0.85%,,,,5.82%,5.82%,,,
vayne,1.22%,,,,,,,,6.97%,6.97%,,,,,,,,,6.97%,1.22%,,1.22%,6.97%,1.22%,,6.97%,1.22%,,,,6.97%,,1.22%,,,1.22%,1.22%,1.22%,1.22%,,1.22%,,1.22%,,1.22%,1.22%,,,,1.22%,1.22%,6.97%,6.97%,6.97%,6.97%,,,,,1.22%,,1.22%,,,1.22%,6.97%,1.22%,,,,,,6.98%,,,1.22%,,,,6.98%,1.22%,,,,1.22%,,,,6.98%,,,1.22%,,1.22%,,,,,1.23%,,,,,,1.23%,,1.23%,1.23%,,6.99%,,6.99%,,1.23%,,1.23%,,1.23%,1.23%,6.99%,,7.00%,,,,,,,,,,1.23%,,7.00%,,1.23%,,7.02%,,1.23%,7.02%,,,,,,,,,,,,7.03%,,,,,1.23%,,,,7.03%,7.03%,,,
veigar,,2.85%,2.85%,2.85%,,,2.85%,2.85%,,,2.85%,2.85%,,,,,,,,,2.85%,,,,,,,,,,,,,2.86%,2.86%,,,,,,,,,2.86%,,,,,,,,,,,,,,2.87%,2.87%,,,,,,,,,2.87%,,,,2.87%,,,,,2.87%,,,,,,,,,,,,,,,,2.87%,,,,,2.87%,,,,,,,,,,,2.87%,,,,,,,,,,,,,,,,,2.88%,2.88%,,2.88%,,,,,,,,2.89%,,,,,,,,2.90%,,,2.90%,2.90%,,,,,2.90%,,2.90%,2.90%,,,,,,,,2.90%,
velkoz,,1.19%,1.19%,1.19%,2.56%,,1.19%,1.19%,,,1.19%,1.19%,2.56%,,2.56%,2.56%,2.56%,,,,1.19%,,,,,,,,,,,,,1.19%,1.19%,,,,,,,,,1.19%,,,,2.57%,,,,,,,,2.57%,,1.19%,1.19%,,,,,,,,,1.19%,,2.57%,,1.20%,,2.57%,2.57%,,1.20%,2.57%,2.57%,,,2.57%,,2.57%,,2.57%,2.57%,,,,,,1.20%,,,2.57%,2.57%,1.20%,,2.57%,,,2.57%,2.57%,,,,,1.20%,,,,2.57%,,,,,,,,,,2.58%,2.58%,2.58%,1.19%,1.19%,2.58%,1.19%,,2.58%,,2.58%,,,,1.19%,,,,,,1.19%,,1.19%,,,1.19%,1.19%,,,,,1.19%,,1.19%,1.19%,,2.57%,,,,,2.57%,1.19%,2.57%
vex,,2.85%,2.85%,2.85%,,,2.85%,2.85%,,,2.85%,2.85%,,,,,,,,,2.85%,,,,,,,,,,,,,2.85%,2.85%,,,,,,,,,2.85%,,,,,,,,,,,,,,2.85%,2.85%,,,,,,,,,2.85%,,,,2.85%,,,,,2.85%,,,,,,,,,,,,,,,,2.85%,,,,,2.85%,,,,,,,,,,,2.85%,,,,,,,,,,,,,,,,,2.84%,2.84%,,2.84%,,,,,,,,2.84%,,,,,,2.84%,,,,,2.84%,2.84%,,,,,2.84%,,2.84%,2.84%,,,,,,,,2.84%,
