,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
rengar,,,,,,5.11%,,,,,,,,5.11%,,,,5.11%,,,,,,,5.11%,,5.11%,5.11%,5.11%,5.11%,,5.11%,,,,,,,5.11%,5.11%,5.11%,5.11%,,,,,5.11%,,5.11%,5.11%,,,,,,,5.11%,,,,5.11%,,5.11%,5.11%,,,,,5.11%,,5.11%,,,,,,,,,,,,5.11%,,,,,5.11%,,5.11%,5.11%,,,,5.11%,5.11%,,5.11%,,,5.11%,5.11%,,,,,,,,,5.11%,,,,5.11%,,5.11%,,,,5.11%,,,,,,,,5.11%,5.11%,,,,,5.11%,,,,5.11%,,,,,,,5.11%,5.11%,,,5.11%,5.11%,5.11%,,,5.11%,,,,,5.11%,5.11%,,,,,5.11%
riven,3.79%,,3.79%,,,,,,,,,,,,,,,,,3.79%,3.79%,3.79%,,3.79%,,,3.79%,,,,,,3.79%,,3.79%,3.79%,3.79%,3.79%,3.79%,,3.79%,,3.79%,,3.79%,3.79%,,,,3.79%,3.79%,,,,,,,,,3.79%,,3.79%,,,3.79%,,3.79%,,,,,,,,,3.79%,,,,,3.79%,,,,3.79%,,,,,,,3.79%,,3.79%,3.79%,3.79%,,,3.79%,,,,,,3.79%,,,3.79%,3.79%,,,,,3.79%,,3.79%,,3.79%,3.79%,,,,,,,3.79%,,3.79%,,,,3.79%,,,3.79%,3.79%,,,3.79%,3.79%,3.79%,3.79%,,,,,,,3.79%,3.79%,3.79%,3.79%,,,,3.79%,3.79%,3.79%,,3.79%,,,,,,
rumble,0.58%,,0.58%,,,,,,,,,,,,,,,,,0.58%,0.58%,0.58%,,0.58%,,,0.58%,,,,,,0.58%,,0.58%,0.58%,0.58%,0.58%,0.58%,,0.58%,,0.58%,,0.58%,0.58%,,,,0.58%,0.58%,,,,,,,,,0.58%,,0.58%,,,0.58%,,0.58%,,,,,,,,,0.58%,,,,,0.58%,,,,0.58%,,,,,,,0.58%,,0.58%,0.58%,0.58%,,,0.58%,,,,,,0.58%,,0.58%,,0.58%,,,,,0.58%,,0.58%,,0.58%,0.58%,,,,,,,0.58%,,0.58%,,,,0.58%,,,0.58%,0.58%,,,0.58%,0.58%,0.58%,0.58%,,,,,,,0.58%,0.58%,0.58%,0.58%,,,,0.58%,0.58%,0.58%,,0.58%,,,,,,
ryze,,0.67%,0.67%,0.67%,,,0.67%,0.67%,,,0.67%,0.67%,,,,,,,,,0.67%,0.67%,0.67%,,0.67%,,,0.67%,,,,,,0.67%,0.67%,0.67%,,,0.67%,,,,,0.67%,,0.67%,,,,,0.67%,,,,,,,0.67%,0.67%,0.67%,,0.67%,,,,,,0.67%,,,,0.67%,,,0.67%,0.67%,0.67%,,,,,0.67%,0.67%,,,,0.67%,,,,,,0.67%,,,,,0.67%,0.67%,,,,,,,,,,,,,,,,,,,,,,,0.67%,,,0.67%,0.67%,0.67%,,0.67%,0.67%,,,,0.67%,,,0.67%,,,,,,0.67%,0.67%,0.67%,,,0.67%,0.67%,,,0.67%,,0.67%,,0.67%,0.67%,,,,0.67%,,0.67%,,0.67%,
samira,,,,,,,,,6.57%,6.57%,,,,,,,,,6.57%,,,,6.57%,,,6.57%,,,,,6.57%,,,,,,,,,,,,,6.57%,,,,,,,,6.57%,6.57%,6.57%,6.57%,,,,,,,,,,,6.57%,,,,,,,6.57%,,,,,,,6.57%,,,,,,,,,6.57%,,,,,,,,,,,,,,,,,,,,,,,6.57%,6.57%,,,,,,,6.57%,,6.57%,,,6.57%,,,,,,,,,6.57%,,,,6.57%,,,6.57%,6.57%,,,,,,,,,,6.57%,6.57%,,,6.57%,,,,,,6.57%,6.57%,,,
sejuani,,,,,,0.28%,,,,,,,,0.28%,,,,0.28%,,,,,,,0.28%,,0.28%,0.28%,0.28%,0.28%,,0.28%,,,,,,,0.28%,0.28%,0.28%,0.28%,,,,,0.28%,,0.28%,0.28%,,,,,,,0.28%,,,,0.28%,,0.28%,0.28%,,,,,0.28%,,0.28%,,,,,,,,,,,,0.28%,,,,,0.28%,,0.28%,0.28%,,,,0.28%,0.28%,,0.28%,,,0.28%,0.28%,,,,0.28%,,,,,,,,,0.28%,,0.28%,,,,0.28%,,,,,,,,0.28%,0.28%,,,,,0.28%,,,,0.28%,,,,,,,0.28%,0.28%,,,0.28%,0.28%,0.28%,,,0.28%,,,,,0.28%,0.28%,,,,,0.28%
senna,,,,,,,,,8.22%,8.22%,,,,,,,,,8.22%,,,,8.22%,,,8.22%,,,,,8.22%,,,,,,,,,,,,,8.22%,,,,,,,,8.22%,8.22%,8.22%,8.22%,,,,,,,,,,,8.22%,,,,,,,8.22%,,,,,,,8.22%,,,,,,,,,8.22%,,,,,,,,,,,,,,,,,,,,,8.22%,,,8.22%,,,,,,,8.22%,,8.22%,,,8.22%,,,,,,,,,8.22%,,,,8.22%,,,8.22%,8.22%,,,,,,,,,,8.22%,8.22%,,,8.22%,,,,,,8.22%,8.22%,,,
seraphine,,,,,0.40%,,,,,0.40%,,,0.40%,,0.40%,0.40%,0.40%,,,,,,,,,,,,0.40%,,,0.40%,,,0.40%,,,,,,,,,0.40%,,,,0.40%,,,,,,,,0.40%,,,,,,,,,,,,0.40%,,0.40%,,,,0.40%,0.40%,,,0.40%,0.40%,,,0.40%,,0.40%,,0.40%,0.40%,0.40%,,,,,,,0.40%,0.40%,0.40%,,,0.40%,,,0.40%,0.40%,,,,,,,,0.40%,,,0.40%,0.40%,,,,,,,0.40%,0.40%,0.40%,0.40%,,0.40%,,,0.40%,0.40%,0.40%,,,,,,,,,,,0.40%,,,,,,,,0.40%,,0.40%,,,,,0.40%,,,,,0.40%,0.40%,0.40%
sett,4.80%,,4.80%,,,,,,,,,,,,,,,,,4.80%,4.80%,4.80%,,4.80%,,,4.80%,,,,,,4.80%,,4.80%,4.80%,4.80%,4.80%,4.80%,,4.80%,,4.80%,,4.80%,4.80%,,,,4.80%,4.80%,,,,,,,,,4.80%,,4.80%,,,4.80%,,4.80%,,,,,,,,,4.80%,,,,,4.80%,,,,4.80%,,,,,,,4.80%,,4.80%,4.80%,4.80%,,,4.80%,,,,,,4.80%,,4.80%,4.80%,4.80%,,,,,,,4.80%,,4.80%,4.80%,,,,,,,4.80%,,4.80%,,,,4.80%,,,4.80%,4.80%,,,4.80%,4.80%,4.80%,4.80%,,,,,,,4.80%,4.80%,4.80%,4.80%,,,,4.80%,4.80%,4.80%,,4.80%,,,,,,
shaco,,,,,,26.44%,,,,,,,,26.44%,,,,26.44%,,,,,,,26.44%,,26.44%,26.44%,26.44%,26.44%,,26.44%,,,,,,,26.44%,26.44%,26.44%,26.44%,,,,,26.44%,,26.44%,26.44%,,,,,,,26.44%,,,,26.44%,,26.44%,26.44%,,,,,26.44%,,26.44%,,,,,,,,,,,,26.44%,,,,,26.44%,,26.44%,26.44%,,,,26.44%,26.44%,,26.44%,,,26.44%,26.44%,,,,26.44%,,,,,26.44%,,,,,,26.44%,,,,26.44%,,,,,,,,26.44%,26.44%,,,,,26.44%,,,,26.44%,,,,,,,26.44%,26.44%,,,26.44%,26.44%,26.44%,,,26.44%,,,,,26.44%,26.44%,,,,,26.44%
shen,3.71%,,3.71%,,,,,,,,,,,,,,,,,3.71%,3.71%,3.71%,,3.71%,,,3.71%,,,,,,3.71%,,3.71%,3.71%,3.71%,3.71%,3.71%,,3.71%,,3.71%,,3.71%,3.71%,,,,3.71%,3.71%,,,,,,,,,3.71%,,3.71%,,,3.71%,,3.71%,,,,,,,,,3.71%,,,,,3.71%,,,,3.71%,,,,,,,3.71%,,3.71%,3.71%,3.71%,,,3.71%,,,,,,3.71%,,3.71%,3.71%,3.71%,,,,,3.71%,,,,3.71%,3.71%,,,,,,,3.71%,,3.71%,,,,3.71%,,,3.71%,3.71%,,,3.71%,3.71%,3.71%,3.71%,,,,,,,3.71%,3.71%,3.71%,3.71%,,,,3.71%,3.71%,3.71%,,3.71%,,,,,,
shyvana,,,,,,0.24%,,,,,,,,0.24%,,,,0.24%,,,,,,,0.24%,,0.24%,0.24%,0.24%,0.24%,,0.24%,,,,,,,0.24%,0.24%,0.24%,0.24%,,,,,0.24%,,0.24%,0.24%,,,,,,,0.24%,,,,0.24%,,0.24%,0.24%,,,,,0.24%,,0.24%,,,,,,,,,,,,0.24%,,,,,0.24%,,0.24%,0.24%,,,,0.24%,0.24%,,0.24%,,,0.24%,0.24%,,,,0.24%,,,,,0.24%,,,,0.24%,,,,,,0.24%,,,,,,,,0.24%,0.24%,,,,,0.24%,,,,0.24%,,,,,,,0.24%,0.24%,,,0.24%,0.24%,0.24%,,,0.24%,,,,,0.24%,0.24%,,,,,0.24%
singed,0.41%,,0.41%,,,,,,,,,,,,,,,,,0.41%,0.41%,0.41%,,0.41%,,,0.41%,,,,,,0.41%,,0.41%,0.41%,0.41%,0.41%,0.41%,,0.41%,,0.41%,,0.41%,0.41%,,,,0.41%,0.41%,,,,,,,,,0.41%,,0.41%,,,0.41%,,0.41%,,,,,,,,,0.41%,,,,,0.41%,,,,0.41%,,,,,,,0.41%,,0.41%,0.41%,0.41%,,,0.41%,,,,,,0.41%,,0.41%,0.41%,0.41%,,,,,0.41%,,0.41%,,,0.41%,,,,,,,0.41%,,0.41%,,,,0.41%,,,0.41%,0.41%,,,0.41%,0.41%,0.41%,0.41%,,,,,,,0.41%,0.41%,0.41%,0.41%,,,,0.41%,0.41%,0.41%,,0.41%,,,,,,
sion,0.95%,,0.95%,,,,,,,,,,,,,,,,,0.95%,0.95%,0.95%,,0.95%,,,0.95%,,,,,,0.95%,,0.95%,0.95%,0.95%,0.95%,0.95%,,0.95%,,0.95%,,0.95%,0.95%,,,,0.95%,0.95%,,,,,,,,,0.95%,,0.95%,,,0.95%,,0.95%,,,,,,,,,0.95%,,,,,0.95%,,,,0.95%,,,,,,,0.95%,,0.95%,0.95%,0.95%,,,0.95%,,,,,,0.95%,,0.95%,0.95%,0.95%,,,,,0.95%,,0.95%,,0.95%,,,,,,,,0.95%,,0.95%,,,,0.95%,,,0.95%,0.95%,,,0.95%,0.95%,0.95%,0.95%,,,,,,,0.95%,0.95%,0.95%,0.95%,,,,0.95%,0.95%,0.95%,,0.95%,,,,,,
sivir,,,,,,,,,4.76%,4.76%,,,,,,,,,4.76%,,,,4.76%,,,4.76%,,,,,4.76%,,,,,,,,,,,,,4.76%,,,,,,,,4.76%,4.76%,4.76%,4.76%,,,,,,,,,,,4.76%,,,,,,,4.76%,,,,,,,4.76%,,,,,,,,,4.76%,,,,,,,,,,,,,,,,,,,,,4.76%,,4.76%,4.76%,,,,,,,,,4.76%,,,4.76%,,,,,,,,,4.76%,,,,4.76%,,,4.76%,4.76%,,,,,,,,,,4.76%,4.76%,,,4.76%,,,,,,4.76%,4.76%,,,
skarner,,,,,,0.49%,,,,,,,,0.49%,,,,0.49%,,,,,,,0.49%,,0.49%,0.49%,0.49%,0.49%,,0.49%,,,,,,,0.49%,0.49%,0.49%,0.49%,,,,,0.49%,,0.49%,0.49%,,,,,,,0.49%,,,,0.49%,,0.49%,0.49%,,,,,0.49%,,0.49%,,,,,,,,,,,,0.49%,,,,,0.49%,,0.49%,0.49%,,,,0.49%,0.49%,,0.49%,,,0.49%,0.49%,,,,0.49%,,,,,0.49%,,,,0.49%,,0.49%,,,,,,,,,,,,0.49%,0.49%,,,,,0.49%,,,,0.49%,,,,,,,0.49%,0.49%,,,0.49%,0.49%,0.49%,,,0.49%,,,,,0.49%,0.49%,,,,,0.49%
smolder,,,,,,,,,5.31%,5.31%,,,,,,,,,5.31%,,,,5.31%,,,5.31%,,,,,5.31%,,,,,,,,,,,,,5.31%,,,,,,,,5.31%,5.31%,5.31%,5.31%,,,,,,,,,,,5.31%,,,,,,,5.31%,,,,,,,5.31%,,,,,,,,,5.31%,,,,,,,,,,,,,,,,,,,,,5.31%,,5.31%,5.31%,,,,,,,5.31%,,,,,5.31%,,,,,,,,,5.31%,,,,5.31%,,,5.31%,5.31%,,,,,,,,,,5.31%,5.31%,,,5.31%,,,,,,5.31%,5.31%,,,
sona,,,,,0.26%,,,,,0.26%,,,0.26%,,0.26%,0.26%,0.26%,,,,,,,,,,,,0.26%,,,0.26%,,,0.26%,,,,,,,,,0.26%,,,,0.26%,,,,,,,,0.26%,,,,,,,,,,,,0.26%,,0.26%,,,,0.26%,0.26%,,,0.26%,0.26%,,,0.26%,,0.26%,,0.26%,0.26%,0.26%,,,,,,,0.26%,0.26%,0.26%,,,0.26%,,,0.26%,0.26%,,,,,,,,0.26%,0.26%,,0.26%,0.26%,,,,,,,,0.26%,0.26%,0.26%,,0.26%,,,0.26%,0.26%,0.26%,,,,,,,,,,,0.26%,,,,,,,,0.26%,,0.26%,,,,,0.26%,,,,,0.26%,0.26%,0.26%
soraka,,,,,2.45%,,,,,2.45%,,,2.45%,,2.45%,2.45%,2.45%,,,,,,,,,,,,2.45%,,,2.45%,,,2.45%,,,,,,,,,2.45%,,,,2.45%,,,,,,,,2.45%,,,,,,,,,,,,2.45%,,2.45%,,,,2.45%,2.45%,,,2.45%,2.45%,,,2.45%,,2.45%,,2.45%,2.45%,2.45%,,,,,,,2.45%,2.45%,2.45%,,,2.45%,,,2.45%,2.45%,,,,,,,,2.45%,2.45%,,2.45%,2.45%,,,,,,,2.45%,,2.45%,2.45%,,2.45%,,,2.45%,2.45%,2.45%,,,,,,,,,,,2.45%,,,,,,,,2.45%,,2.45%,,,,,2.45%,,,,,2.45%,2.45%,2.45%
swain,,,,,0.77%,,,,,0.77%,,,0.77%,,0.77%,0.77%,0.77%,,,,,,,,,,,,0.77%,,,0.77%,,,0.77%,,,,,,,,,0.77%,,,,0.77%,,,,,,,,0.77%,,,,,,,,,,,,0.77%,,0.77%,,,,0.77%,0.77%,,,0.77%,0.77%,,,0.77%,,0.77%,,0.77%,0.77%,0.77%,,,,,,,0.77%,0.77%,0.77%,,,0.77%,,,0.77%,0.77%,,,,,,,,0.77%,0.77%,,0.77%,0.77%,,,,,,,0.77%,0.77%,,0.77%,,0.77%,,,0.77%,0.77%,0.77%,,,,,,,,,,,0.77%,,,,,,,,0.77%,,0.77%,,,,,0.77%,,,,,0.77%,0.77%,0.77%
sylas,,10.10%,10.10%,10.10%,,,10.10%,10.10%,,,10.10%,10.10%,,,,,,,,,10.10%,10.10%,10.10%,,10.10%,,,10.10%,,,,,,10.10%,10.10%,10.10%,,,10.10%,,,,,10.10%,,10.10%,,,,,10.10%,,,,,,,10.10%,10.10%,10.10%,,10.10%,,,,,,10.10%,,,,10.10%,,,10.10%,10.10%,10.10%,,,,,10.10%,10.10%,,,,10.10%,,,,,,10.10%,,,,,10.10%,10.10%,,,,,,,,,,10.10%,,,,,,,,,,,,,10.10%,,,10.10%,,10.10%,,10.10%,10.10%,,,,10.10%,,,10.10%,,,,,,10.10%,10.10%,10.10%,,,10.10%,10.10%,,,10.10%,,10.10%,,10.10%,10.10%,,,,10.10%,,10.10%,,10.10%,
syndra,,4.04%,4.04%,4.04%,,,4.04%,4.04%,,,4.04%,4.04%,,,,,,,,,4.04%,4.04%,4.04%,,4.04%,,,4.04%,,,,,,4.04%,4.04%,4.04%,,,4.04%,,,,,4.04%,,4.04%,,,,,4.04%,,,,,,,4.04%,4.04%,4.04%,,4.04%,,,,,,4.04%,,,,4.04%,,,4.04%,4.04%,4.04%,,,,,4.04%,4.04%,,,,4.04%,,,,,,4.04%,,,,,4.04%,4.04%,,,,,,,,,,4.04%,,,,,,,,,,,,,4.04%,,,4.04%,4.04%,,,4.04%,4.04%,,,,4.04%,,,4.04%,,,,,,4.04%,4.04%,4.04%,,,4.04%,4.04%,,,4.04%,,4.04%,,4.04%,4.04%,,,,4.04%,,4.04%,,4.04%,
tahmkench,,,,,0.98%,,,,,0.98%,,,0.98%,,0.98%,0.98%,0.98%,,,,,,,,,,,,0.98%,,,0.98%,,,0.98%,,,,,,,,,0.98%,,,,0.98%,,,,,,,,0.98%,,,,,,,,,,,,0.98%,,0.98%,,,,0.98%,0.98%,,,0.98%,0.98%,,,0.98%,,0.98%,,0.98%,0.98%,0.98%,,,,,,,0.98%,0.98%,0.98%,,,0.98%,,,0.98%,0.98%,,,,,,,,0.98%,0.98%,,0.98%,0.98%,,,,,,,0.98%,0.98%,0.98%,0.98%,,,,,0.98%,0.98%,0.98%,,,,,,,,,,,0.98%,,,,,,,,0.98%,,0.98%,,,,,0.98%,,,,,0.98%,0.98%,0.98%
taliyah,,0.75%,0.75%,0.75%,,,0.75%,0.75%,,,0.75%,0.75%,,,,,,,,,0.75%,0.75%,0.75%,,0.75%,,,0.75%,,,,,,0.75%,0.75%,0.75%,,,0.75%,,,,,0.75%,,0.75%,,,,,0.75%,,,,,,,0.75%,0.75%,0.75%,,0.75%,,,,,,0.75%,,,,0.75%,,,0.75%,0.75%,0.75%,,,,,0.75%,0.75%,,,,0.75%,,,,,,0.75%,,,,,0.75%,0.75%,,,,,,,,,,0.75%,,,,,,,,,,,,,0.75%,,,0.75%,0.75%,0.75%,,,0.75%,,,,0.75%,,,0.75%,,,,,,0.75%,0.75%,0.75%,,,0.75%,0.75%,,,0.75%,,0.75%,,0.75%,0.75%,,,,0.75%,,0.75%,,0.75%,
talon,,,,,,7.94%,,,,,,,,7.94%,,,,7.94%,,,,,,,7.94%,,7.94%,7.94%,7.94%,7.94%,,7.94%,,,,,,,7.94%,7.94%,7.94%,7.94%,,,,,7.94%,,7.94%,7.94%,,,,,,,7.94%,,,,7.94%,,7.94%,7.94%,,,,,7.94%,,7.94%,,,,,,,,,,,,7.94%,,,,,7.94%,,7.94%,7.94%,,,,7.94%,7.94%,,7.94%,,,7.94%,7.94%,,,,7.94%,,,,,7.94%,,,,7.94%,,7.94%,,,,7.94%,,,,,,,,7.94%,,,,,,7.94%,,,,7.94%,,,,,,,7.94%,7.94%,,,7.94%,7.94%,7.94%,,,7.94%,,,,,7.94%,7.94%,,,,,7.94%
taric,,,,,0.16%,,,,,0.16%,,,0.16%,,0.16%,0.16%,0.16%,,,,,,,,,,,,0.16%,,,0.16%,,,0.16%,,,,,,,,,0.16%,,,,0.16%,,,,,,,,0.16%,,,,,,,,,,,,0.16%,,0.16%,,,,0.16%,0.16%,,,0.16%,0.16%,,,0.16%,,0.16%,,0.16%,0.16%,0.16%,,,,,,,0.16%,0.16%,0.16%,,,0.16%,,,0.16%,0.16%,,,,,,,,0.16%,0.16%,,0.16%,0.16%,,,,,,,0.16%,0.16%,0.16%,0.16%,,0.16%,,,,0.16%,0.16%,,,,,,,,,,,0.16%,,,,,,,,0.16%,,0.16%,,,,,0.16%,,,,,0.16%,0.16%,0.16%
teemo,3.96%,,3.96%,,,,,,,,,,,,,,,,,3.96%,3.96%,3.96%,,3.96%,,,3.96%,,,,,,3.96%,,3.96%,3.96%,3.96%,3.96%,3.96%,,3.96%,,3.96%,,3.96%,3.96%,,,,3.96%,3.96%,,,,,,,,,3.96%,,3.96%,,,3.96%,,3.96%,,,,,,,,,3.96%,,,,,3.96%,,,,3.96%,,,,,,,3.96%,,3.96%,3.96%,3.96%,,,3.96%,,,,,,3.96%,,3.96%,3.96%,3.96%,,,,,3.96%,,3.96%,,3.96%,3.96%,,,,,,,3.96%,,3.96%,,,,,,,3.96%,3.96%,,,3.96%,3.96%,3.96%,3.96%,,,,,,,3.96%,3.96%,3.96%,3.96%,,,,3.96%,3.96%,3.96%,,3.96%,,,,,,
thresh,,,,,5.41%,,,,,5.41%,,,5.41%,,5.41%,5.41%,5.41%,,,,,,,,,,,,5.41%,,,5.41%,,,5.41%,,,,,,,,,5.41%,,,,5.41%,,,,,,,,5.41%,,,,,,,,,,,,5.41%,,5.41%,,,,5.41%,5.41%,,,5.41%,5.41%,,,5.41%,,5.41%,,5.41%,5.41%,5.41%,,,,,,,5.41%,5.41%,5.41%,,,5.41%,,,5.41%,5.41%,,,,,,,,5.41%,5.41%,,5.41%,5.41%,,,,,,,5.41%,5.41%,5.41%,5.41%,,5.41%,,,5.41%,5.41%,,,,,,,,,,,,5.41%,,,,,,,,5.41%,,5.41%,,,,,5.41%,,,,,5.41%,5.41%,5.41%
tristana,,,,,,,,,5.33%,5.33%,,,,,,,,,5.33%,,,,5.33%,,,5.33%,,,,,5.33%,,,,,,,,,,,,,5.33%,,,,,,,,5.33%,5.33%,5.33%,5.33%,,,,,,,,,,,5.33%,,,,,,,5.33%,,,,,,,5.33%,,,,,,,,,5.33%,,,,,,,,,,,,,,,,,,,,,5.33%,,5.33%,5.33%,,,,,,,5.33%,,5.33%,,,5.33%,,,,,,,,,,,,,5.33%,,,5.33%,5.33%,,,,,,,,,,5.33%,5.33%,,,5.33%,,,,,,5.33%,5.33%,,,
trundle,,,,,,2.37%,,,,,,,,2.37%,,,,2.37%,,,,,,,2.37%,,2.37%,2.37%,2.37%,2.37%,,2.37%,,,,,,,2.37%,2.37%,2.37%,2.37%,,,,,2.37%,,2.37%,2.37%,,,,,,,2.37%,,,,2.37%,,2.37%,2.37%,,,,,2.37%,,2.37%,,,,,,,,,,,,2.37%,,,,,2.37%,,2.37%,2.37%,,,,2.37%,2.37%,,2.37%,,,2.37%,2.37%,,,,2.37%,,,,,2.37%,,,,2.37%,,2.37%,,,,2.37%,,,,,,,,2.37%,2.37%,,,,,,,,,2.37%,,,,,,,2.37%,2.37%,,,2.37%,2.37%,2.37%,,,2.37%,,,,,2.37%,2.37%,,,,,2.37%
tryndamere,1.67%,,1.67%,,,,,,,,,,,,,,,,,1.67%,1.67%,1.67%,,1.67%,,,1.67%,,,,,,1.67%,,1.67%,1.67%,1.67%,1.67%,1.67%,,1.67%,,1.67%,,1.67%,1.67%,,,,1.67%,1.67%,,,,,,,,,1.67%,,1.67%,,,1.67%,,1.67%,,,,,,,,,1.67%,,,,,1.67%,,,,1.67%,,,,,,,1.67%,,1.67%,1.67%,1.67%,,,1.67%,,,,,,1.67%,,1.67%,1.67%,1.67%,,,,,1.67%,,1.67%,,1.67%,1.67%,,,,,,,1.67%,,1.67%,,,,1.67%,,,1.67%,,,,1.67%,1.67%,1.67%,1.67%,,,,,,,1.67%,1.67%,1.67%,1.67%,,,,1.67%,1.67%,1.67%,,1.67%,,,,,,
twistedfate,,12.25%,12.25%,12.25%,,,12.25%,12.25%,,,12.25%,12.25%,,,,,,,,,12.25%,12.25%,12.25%,,12.25%,,,12.25%,,,,,,12.25%,12.25%,12.25%,,,12.25%,,,,,12.25%,,12.25%,,,,,12.25%,,,,,,,12.25%,12.25%,12.25%,,12.25%,,,,,,12.25%,,,,12.25%,,,12.25%,12.25%,12.25%,,,,,12.25%,12.25%,,,,12.25%,,,,,,12.25%,,,,,12.25%,12.25%,,,,,,,,,,12.25%,,,,,,,,,,,,,12.25%,,,12.25%,12.25%,12.25%,,12.25%,12.25%,,,,12.25%,,,,,,,,,12.25%,12.25%,12.25%,,,12.25%,12.25%,,,12.25%,,12.25%,,12.25%,12.25%,,,,12.25%,,12.25%,,12.25%,
twitch,,,,,,,,,4.51%,4.51%,,,,,,,,,4.51%,,,,4.51%,,,4.51%,,,,,4.51%,,,,,,,,,,,,,4.51%,,,,,,,,4.51%,4.51%,4.51%,4.51%,,,,,,,,,,,4.51%,,,,,,,4.51%,,,,,,,4.51%,,,,,,,,,4.51%,,,,,,,,,,,,,,,,,,,,,4.51%,,4.51%,4.51%,,,,,,,4.51%,,4.51%,,,4.51%,,,,,,,,,4.51%,,,,,,,4.51%,4.51%,,,,,,,,,,4.51%,4.51%,,,4.51%,,,,,,4.51%,4.51%,,,
udyr,,,,,,2.85%,,,,,,,,2.85%,,,,2.85%,,,,,,,2.85%,,2.85%,2.85%,2.85%,2.85%,,2.85%,,,,,,,2.85%,2.85%,2.85%,2.85%,,,,,2.85%,,2.85%,2.85%,,,,,,,2.85%,,,,2.85%,,2.85%,2.85%,,,,,2.85%,,2.85%,,,,,,,,,,,,2.85%,,,,,2.85%,,2.85%,2.85%,,,,2.85%,2.85%,,2.85%,,,2.85%,2.85%,,,,2.85%,,,,,2.85%,,,,2.85%,,2.85%,,,,2.85%,,,,,,,,2.85%,2.85%,,,,,2.85%,,,,,,,,,,,2.85%,2.85%,,,2.85%,2.85%,2.85%,,,2.85%,,,,,2.85%,2.85%,,,,,2.85%
urgot,0.87%,,0.87%,,,,,,,,,,,,,,,,,0.87%,0.87%,0.87%,,0.87%,,,0.87%,,,,,,0.87%,,0.87%,0.87%,0.87%,0.87%,0.87%,,0.87%,,0.87%,,0.87%,0.87%,,,,0.87%,0.87%,,,,,,,,,0.87%,,0.87%,,,0.87%,,0.87%,,,,,,,,,0.87%,,,,,0.87%,,,,0.87%,,,,,,,0.87%,,0.87%,0.87%,0.87%,,,0.87%,,,,,,0.87%,,0.87%,0.87%,0.87%,,,,,0.87%,,0.87%,,0.87%,0.87%,,,,,,,0.87%,,0.87%,,,,0.87%,,,0.87%,0.87%,,,0.87%,,0.87%,0.87%,,,,,,,0.87%,0.87%,0.87%,0.87%,,,,0.87%,0.87%,0.87%,,0.87%,,,,,,
varus,,,,,,,,,1.76%,1.76%,,,,,,,,,1.76%,,,,1.76%,,,1.76%,,,,,1.76%,,,,,,,,,,,,,1.76%,,,,,,,,1.76%,1.76%,1.76%,1.76%,,,,,,,,,,,1.76%,,,,,,,1.76%,,,,,,,1.76%,,,,,,,,,1.76%,,,,,,,,,,,,,,,,,,,,,1.76%,,1.76%,1.76%,,,,,,,1.76%,,1.76%,,,1.76%,,,,,,,,,1.76%,,,,1.76%,,,,1.76%,,,,,,,,,,1.76%,1.76%,,,1.76%,,,,,,1.76%,1.76%,,,
vayne,,,,,,,,,4.31%,4.31%,,,,,,,,,4.31%,,,,4.31%,,,4.31%,,,,,4.31%,,,,,,,,,,,,,4.31%,,,,,,,,4.31%,4.31%,4.31%,4.31%,,,,,,,,,,,4.31%,,,,,,,4.31%,,,,,,,4.31%,,,,,,,,,4.31%,,,,,,,,,,,,,,,,,,,,,4.31%,,4.31%,4.31%,,,,,,,4.31%,,4.31%,,,4.31%,,,,,,,,,4.31%,,,,4.31%,,,4.31%,,,,,,,,,,,4.31%,4.31%,,,4.31%,,,,,,4.31%,4.31%,,,
